review_text,label
I have had nothing but trouble getting the magazine. I ordered it for my son and he's only received 3 magazines,1
Issues are continually late,3
My wife's favorite magazine.,5
good article.,4
Bad choice for me,1
Would not subscribe again!! Too many ads and was not impressed with content.,2
Great value for one of my favorite magazines,5
The app for on-line access is useless. It keeps rejecting my sign on.  Guess I'll just use the hard copy.  Will not renew this magazine thru on-line.,1
Bought this for my mother. Very pleased.,5
I stopped reading it. It was o.k.,4
Waste of money.,1
"Honestly, y'all, it's 99% trash and 1% somewhat interesting idea-inspiring articles.",1
I hate this app. Every time I download the issue on my IPad most of the pages download blurry and it doesn't download the whole magazine. I wouldn't recommend it.,1
Love it. Will keep after 30 day free trial.,5
"great issue about a great comedian!  This is a ""must have"" for any Robin Williams fan! Insight into a wonderful sol, gone but not forgotten...",5
"I cannot download it and I don""t know why. I usually buy books here and all of them were ok, but now it doesn't work. Can you help me?",1
I didn't know it would take four months before my subscription would start.,1
needs in to interactive. but isn't. so don't get it.,1
"This is the best magazine for sewing with many items, I love it. You just follow instructions. It's easy and fun to make something",5
That's a great magazine with great patterns. I've beenusing it for at least ten years already and I always get a lot of compliments on my clothes. Lve it!,5
I thought I was purchasing a print magazine subscription and not the online version. Don't waste your money.,1
only the 1st 2 issues arrived. I didn't get August issue,1
Love the magazine wired and super happy with snail mail and electronic version.,5
"Good magazine, plenty of recipes and good ideas.",4
Husbands favorite. Also makes a great gift!,5
I love the Wired magazine. Challenging article,5
"good magazine, good art, bad parent company.",4
Great magazine with super recipes.,5
"I got the tote and I get emails, but I have not gotten a magazine.",1
Love this magazine. Easily was able to update my subscription.,5
"I only received 5 issues. $1 for 5 issues isn't such a bad deal, but still, I didn't get what I was promised.",1
Wonderful insightful magazine with so much to offer the reader.,5
Can only get digital on I pad. I have a nook that uses google play and my cell is android. Can't get on either.,1
My FAVORITE magazine ever! I look forward to each new one,5
Love everything Food Network!,5
"I received the copy in the mail, but I don't get the digital version like promised.",3
"Well, if I was supposed to receive a tote bag, I did not.  However, the magazine meets all my expectations and I do get daily email updates from the magazine",3
I never received my tote.  I already had and AD subscription and thought this would just extend it but now I get 2 copies of the magazine.,1
I purchased this for my son and he loves it!,5
So many great tips and ideas!,5
"Lots of good info on health, diet, and living a healthy life.",4
I no longer like the magazine.  The reason:  it used to have more articles from various people...not just those from the US.,2
I love it and all of the ideas I get.,5
"Love it, but they stopped coming after first three issues. ",3
Love these magazines.  I cant always find them on the newsstand so I subscribed.  Looking forward to receiving them in the mail.  So much fun.,5
"I loved this magazine at first, but dr. Oz has embraced way too much new age thinking... Yoga practices, zen etc.
done with it.",2
Love Dr. Oz! Love the Magazine!,5
Not as meaty as the Running magazine.,3
"Great magazine.  My wife loves it and pricing was competitive, but you can sometimes get a better price on the web",4
Print is too small....very annoying!,2
I love this magazine! Digital edition is awesome!!!,5
My children love this,5
Never got the magazine.,1
FAVORITE MAGAZINE,5
I cancelled my  subscription  twice and they keep charging me very disappointing.,1
Okay magazine. Need to research some of the advice though.,3
I love this magazine. Every page is full of great ideas and easy to implement diet suggestions. The recipes are amazing!,5
I enjoy his advise. I get excited to see each issue comng,4
I will always have a subscription to this magazine.  process easy.  Love it.,5
Got one magazine and never got another one ever again. 2 years later I see I'm still being charged. This is why the magazine industry is dying. It just doesnt work.,1
No it doenst. I really don't like magazine update. It seems more like an app not as a digital magazine used to be. I prefer the older one.,2
was not notified of auto renewal would have stopped it,1
Order it every year for my mom for Mama's Day... She loves it!,5
"I love this magazine!  The photography is beautiful, they use high quality paper, and I fully enjoy this magazine.  I can't wait to get my next issue!",5
It did not download.  I ask for a refund but to date that has not happened.,1
No stars because I can't access my digital copy as indicated on-line.  Not impressed.  Rip off!!!,1
I did not request that my subscription be renewed and do not want an automatic renewal again.,1
Nice upbeat magazine- light reading,4
"No longer meets my satisfaction.
Wish to cancel tnis subscription before delivery.",1
"102 days, (more than 14 weeks) no magazine",1
"It's a Highlights magazine, they are perfect. The kids love to read the stories and solve the puzzles. This is something I consider an investment, and I am happy I made it.",5
"We have been subscribing to this magazine for several years and it is definitely our favorite.  Beautiful photography, poetry, and a wealth of history.",5
"This magazine is a wonderful slice of all kinds of english activities both past and present. The pictures of flowers, gardens, people and places are simply wonderful.",5
Love my magazines on demand,5
My wife has always loved Cosmo and been a faithful subscriber.  Even after all these years it always makes her day when her new edition arrives in the mailbox.,5
Never got all access. Only the print copies,1
It is a continuous gift for our Mom.  She has always loved this magazine.,5
"It's okay, but I'm a little out of the age range it is trying to reach.",3
Appear that you would have online access but you don't its another $20!!!,1
No access to much if any information with digital version of the magazine. Waste of money and time. Do not buy!,1
Very disappointing no access to web and very misleading on the digital capabilities,1
Have read this magazine for over 50 years. Well worth the price!,5
Good overall coverage but could use one or two extra stories on professional Lacrosse.,4
I thought it would be a better publication.,3
It took sooo long for the first issue to arrive I forgot I ordered it! Way overpriced for the subscription . Stay away from this investment,1
It is non-partisan and very informative of the week's major news stories.; I have been getting this magazine for 6 years now and truly love it..  Great articles and stories.,5
"received 3 issues and then none, zero, nada.",1
The digital version is only available on iPhone and iPad.,1
Very displeased !,1
This is a good magazine.  My only problem is that  some of the print is small and the ink is very light which makes it difficult  reading for someone with vision problems.,4
I love your magazine!,5
Never received my bag!  Love the magazine,3
Best everr!,5
great magazine and great delivery,5
Still cannot access account. Very disappointed. Wish Amazon or publisher would make this right for me.,1
"Can't figure out how to access it.  No directions ever came.  Nowhere to be found on ""Manage my Kindle"".  Good price for a print subscription, but I didn't want that.",1
Not the magazine it once was.  The digital version is like reading a PDF.,2
My favorite magazine. Has been since I was a teen.,5
"Love Dr. Oz! Now this is an extra special something I look forward to receiving in the mail!
Keep the articles coming Dr. Oz.",5
My favorite magazine!  I read it cover to cover every issue.  And LOVE there are no ads!,5
wanted magazine not computer reports,1
The mag take you one step further than the TV show.  It's excellent and you are able to follow the recipes at your own pace.  The pictures and articles are fab.  Give it a try!!,5
Arrived much quicker than anticipated! Awesome deal!,5
"I've found several great authors and book series through Forever , it's consistently high quality and draws from tons of diverse sources through the years",5
A favorite but don't use it on my Ipad.,4
Love her and of course this magazine!!,5
I haven't received any issues of it yet.,1
"Seriously Popular Mechanics, I am done subscribing, I have been a subscriber for YEARS and it's like 99% ad's these days. Forget it, I am done",1
I am so happy I got my first magazine to one year subscription to scale military modeller international thank u very much best magazine for building model tanks,5
A must for modellers !,5
Never received any issues of this magazine yet,1
It's an awesome magazine totally love it,5
"Simply awesome. Have everything I need now. The circle is complete. Good job, keep up the good work. Even the wife is happy",5
"way too many ads, print  too small.",2
"No , I can't download digital copy of the magazine , no even the app , also not receiving the new magazine on the mail yet",1
"Have not received my free makeup kit. Love the magazine, though!",3
Its really good!,4
love this magazine..have been reading it since my teen years!,5
Publisher taking our money and not responding to inquiries. I was looking for a good mag for preteen grand-daughter.. wish I had read these reviews first. DO NOT SUBSCRIBE!!!,1
waited over 6 months for our first issue.....then we received only one issue .....my daughter was so disappointed.,1
Not the magazine I thought I was ordering,1
I love getting tips and being inspired with new decorating trends!,5
"What a deal!! Love the recipes in this magazine...something new to try every month, and mostly easy and with ingredients you can actually find in a regular grocery store.",5
Love House Beautiful!!! A great Interior Design Mag!!!!!,5
The vast majority of this magazine is ads. It's ridiculous. Total waste of money.,1
Kind of useless.  I enjoy this sporadically.  I don't know what possessed me to subscribe.,1
My favorite magazine at a great price.,5
"Definitely thought it would be coming within the next month, not at the start of 2017. Oh well.",3
Love this magazine and the price!,5
"Love this magazine, good price.",5
"fast shipping, great mag",5
The prescription drug ads are absolutely revolting do not what this stuff in my house!,1
Best magazine! Love it!,5
I don't like auto renewal. I never order your magazines because of it. Wish you got rid of auto renewal.,1
LOVE THE MAGAZINE!! ALWYS HAVE-SINCE I WAS YOUNG!!,5
Love it. Arrived fast. Great deal.,5
DO NOT ORDER DOES NOT WORK AT ALL AND AMAZON CUSTOMER SERVICE IS NOT HELPFUL.,1
Decent articles.,3
A little boring.,3
There seems to be a problem with the digital access. That's what I really wanted. Kinda bummed no needed to view something today when I ordered it and was unable to look,1
The other reviewer was right. It's a bait and switch. I cannot download on my Kindle.  What crooks!,1
Won't let me download issues in iPad. Reset the password 50 times. Nothing works,1
Excellent Magazine...,5
"My husband loves this magazine and looks forward to it coming.  He loves to see how things work and reading about ""guy things"".",5
"I purchased Popular Mechanic through Amazon and cannot open. I contacted PM and they said to cut off my pop ups, I did but did not help, so I paid for absolutely nothing!!",1
Very handy to read on airplane.,4
This publication is usually a good read,4
when i actually get the magazine/.,3
Love my monthly subscription. This deal was amazing for a decent price.,5
Never able to access the online version.....that was what I wanted....,1
Great magazine.  Gorgeous photography.,5
looking forward to the printed subscription. Unsubscribed from the digital format as it was too frequent and clogging up my in box.,4
One of my favorite magazines. I love traveling so this is absolutely perfect and such a good deal. Articles are well written and always interesting.,5
"still unable to log in. App is poor in ipad air, contacted support with no help. would not recommend.",1
"Horrifically useless.

Tried to return, and Amazon's site wouldn't take my email.  Ripoff.",1
Always a good mag,4
never knew it was auto renewal,1
Only got one issue and More Magazine went out of publication....would like to get my money back,1
Won't be renewing.,2
Great addition to my magazine library!,5
"Could not access the issues. They were sent by Zinio, which requires Adobe flash, which is not compatible with the Kindle Fire.",1
"Awful, just awful. It ads punctuated with stories that scare you into buying goods advertised.",1
O have only received 3 magazines since I subscribed April 2017!  What happened to all the others?,1
"Fairly lame stuff, could figure out on your own.",2
"I love this magazine! I am a mom to 3 girls and this magazine gives me great ideas, recipes, crafts and so much more! I look forward to reading it and using as a reference!!",5
"disappointed that ""Family"" Circle not support traditional family values",2
I ordered MORE magazine and ended up getting Better Homes & Gardens. Waste.,1
I'd rather have the print version without the daily multiple e-mails.,3
"Not worth the $5.00. It is mostly ads and very Kardashian centeric. I thought it would be more about fashion, less E channel",1
You can not download this magazine..only access through wifi.,1
Never worked!,1
Not happy with the content of this magazine.  Too many advertisements compared to actual content.,1
"I love having access to the magazine on digital devices, so as not to carry around heavy issues.  But I also love to have the paper issue to keep in the guest room.",4
Vanity Fair is unbelievabley left liberals.  Stay out of politics and keep your magazine full of pretty people and photos.,1
"Not a good value for me, it doesn't have good articles. In my opinion",2
I have not received any print issue in one year.,1
Nice book,3
Never got the digital issues.  Contacted Amazon - they couldn't figure it out.  If you are purchasing this so you can read them digitally you won't be able to so don't bother.,1
"I bought this subscription hoping to learn some new techniques and recipes, however it was choc full of advertisements and not enough content.",2
One of my favorite magazines! My first copy arrived really quickly!,5
Never was able to get  digal access,1
This product is not available for either Windows or Android so it is useless to me,1
Subscription lied on start of deliveries. Magazine is not the same as the 90s,2
Haven't been able to access this subscription since the first month. iPad app does not work for me. Have emailed Hearst support many times and received non-helpful responses.,1
I love this magazine! If I can renew @ same price I will definitely do so!,5
Very good information,4
Definitely one of my favorite magazines.,5
2 issues? i don't think it was worth it,1
Excellent read,5
"My husband and I love Saveur: a culinary magazine, with a cultural flair.
What could be more perfect??",5
not what I expected,2
It is a wonderful magazine. I read several articles and they were very inspirational.  The magazine is beautifully illustrated and very colorful.,5
Just not what I expected.,2
I did not get the January 2014 magazine. I ended up getting some 2009 issue.,1
I read each word of this magazine every month. Renewed my subscription for two more years.,5
"Ads, ads, ads, 75% ads.",2
i like being able to access my subscription at all times anywhere i want. All i need to do is download it once and its available all the time.,4
"Ads, ads, ads, more than 75% ads. Not worth your time.",2
"Love this magazine! When we're done reading, we pass it along to friends and family. Definitely worth the subscription price!",5
"my husband loves the magazine, it was a great deal and perfect gift for the guy who reads everything!",5
Sorry I wasted my money. No physical magazine ever arrived!!!!!,1
Unfortunately I rarely receive a copy.,1
Great magazine.  was exactly as expected,5
"Not received mail version and cannot access digital version, frustrating.",1
Ok not for kindel,3
"the consentration seems to be on weight loss,I thought the focus was on heath,my mistake. Will not reorder.",2
"Had to cancel.  Could never get digital subscription to work.  Rodale said it was Amazon's fault, Amazon said it was Rodale's.  I said bye bye.",1
after 4 months I have only received 1 physical magazine. What a rip off,1
"I like the magazine. The only drawback that I find, is that I am not able to read the magazine in my Kindle Paperwhite.",4
I love the convenience of digital magazine subscriptions!  I always receive the latest issue right away and I can read then wherever and whenever.,5
I don't use the digital portion of this but LOVE the print.  I have been very impressed with the content.  I find everything very helpful and interesting.  Highly recommend.,5
"Good, interesting information.",4
Love it. Very fair price.,5
"I have received the physical Conde Nast Traveler magazine, which I love. I have not received the digital version.",1
Magazine is okay and will continue to subscribe.,3
ok but the print is too small,3
"Prevention has good information for natural options, and gives you a simple read.",4
They renewed my subscription without notifying me first!  Did not subscribe again.,1
Has some good ideas.,4
"I take my issues to the doctor's office for others to read. I am sure that there are many costs involved in publishing a magazine, but there are just to many ads in the magazine.",3
"fluff

Not much to really sink your teeth into.",3
Only received 5 issues in a year on $5 per 12 issue promo,1
Impossible to cancel online.  A lot of adds in the magazine. Auto renewed.  Save your money!!!!,1
Careful to watch for auto renewal preferences. I purchased a 6 magazine subscription and it auto renewed without my knowledge. I tried to cancel it but was unable.,1
love the magazine but always delivered too late,4
"Wonderful clearing house for recipes tried and true. THANK YOU, ALL RECIPES and FRIENDS.",5
Look forward to getting it every month.,4
"Too full of ads and not enough well written, relevant articles.",2
Great source of healthy eating alternatives.  Well thought out recipes and reviews of food/produce.,4
Love this magazine. Great price,5
"The magazine is ok/good, worth the cost if the annual subscription is at a discount.",3
Great magazine.  Tons of tips.,5
"good magazine, interesting articles.",4
"do not know how rhey use this title??- is a ""religion "" magazine whatever that has to do with a mind?  kms",1
Way too much advertising and most content was not of interest to me.,2
Not what I remember from when it first began publishing.  Content is not that engaging.,2
stupid magazine I cancelled but never got a refund,1
I love this magazine and the price was great..,5
"Wasn't impressed, won't be ordering again. Not a whole lot of good or entertaining content.",1
I found this magazine had entirely too many advertisements and not enough content.  I was disappointed.,2
"If you want sex positions and sex toys, this is the mag for you.  Lots of beauty & fashion stuff for the mid-30s and under crowd.  If you're 35 or more, you're beyond this mag. mb",3
who doesn't love the food network!?!  All that goodness in a magazine delivered to your house :),5
"If you want a magazine full of ads go ahead, otherwise don't waste your money.",1
Always one of my favorite magazines.,5
Love the gorgeous photos that showcase many designers and decorating styles!,5
best mag for ideas,5
"I ordered in December, and have only received two issues. It was really a waste of money since I have to buy the issues at the store anyway.",1
Awful. Not like the Popular Mechanics of old. Don't waste your money on a subscription.,1
Very happy with the price.,5
I have gotten only a couple of issues since I subscribed to this,1
"Love, this magazine. Well written and full of Great information!!!",5
pretty boring,2
I have not been able to access good housekeeping,1
Love digital magazine!,5
Didn't find one article that I cared to read.  Lucky the pictures are good.  I still love reading a real magazine versus looking on my kindle.,2
Love it! Great price!,5
Wife is enjoying receiving House Beautiful and this was at a great price. Happy.,5
"A waste of paper, all adverts.",1
"Love this magazine, full of great articles!",5
A nice variety of features & articles.,4
I can't get Hearst to extend my subscription as advertised in the offer.,1
"OK, but the older PM was much better.",3
I am a new subscriber and a little disappointed with the magazine as a whole.,3
Can I give it NO stars? I still can't get the online versions resolved for the people I gave these gift subscriptions to.....really annoying!!!!!,1
OK but does not have as many recipes as it should have.,3
Very few recipes that are of interest to me.  I am looking for healthy and recipes for one or two.  Waste of my money.,1
"Love buying subscriptions on Amazon because you get an amazing deal! Can't beat a year subscription for $5! Plus, one magazine in the grocery store almost costs that!",5
Love the magazine and this was the lowest price I have paid!,5
Yay...finally have this magazine at a wonderful price.,5
My print copy hasn't been coming and the label says my subscriptions is good through December 2016,3
"Came exactly as described. Was a gift for my sister, she loves it.",5
Too many advertisements.  Not impressed.,1
Great price and magazine!,5
"It is very pretty magazine but I feel it is only for professionals,
I didn't like it and end up canceling my subscription.",2
Great Mag. Beautiful layout.,4
I canceled the subscription because I no longer wanted/needed ot,1
I never got it I saw it was free for a few months and was excited but never saw a page of it,1
Ugh. Seriously every issue is the same stuff. Never thought I would get bored of sex,1
"Too many ads in the magazine-almost every other page is an ad! Also, many of the stories are fluff, with no real content to them. Not my kind of magazine anymore...",2
"Good for mindless entertainment when I'm bored, but that's about it.",3
This is very targeted for a younger reader. I am in my early 30s and it seems juvenile to me.,3
IT HAS GOOD SECTIONS,4
Missed two deliveries.,1
Love this magazine -- always have!,5
Good Magazine. Some articles are really long and insightful but know that you'll get 40 pages of ads before you even get to the table of contents,4
Can't beat free!,5
Great ideas with food recipes!,4
It was mostly ads and it was a huge disappointment.,1
I have been a great fan of The Reader's Digest for about 40 years now. It never disappoints!,5
"Too many ads and not enough ""meat"" for me. I will be cancelling the subscription.",2
Enjoyable but trying to read on line and save paper,3
Amazon subscribed for me!!!! And finally I found out how to cancel it,1
for a person my age it was a little disappointing.  Kathleen Cavalenes,3
More ads then actual health or fitness content but what was in there was good. I'll continue to subscribe if on sale but wouldn't pay full price unless the ads were cut in half.,3
It is okay-- sometimes worth reading-- sometimes not,3
Way too many ads for stuff I really don't care for.  Not enough articles or western US interest material,2
"Terrible support from the publisher. Took me over a month to process a cancellation. Amazon was great, publisher not so much. Stay away if you don't want to deal with the hassle.",1
im just a beginner....this is a bit too advanced for me.....,3
STOP CHARGING ME.,1
The person I buy this for loves it.,5
I love Reader's digest. Great mini stories and articles.,5
"this magazine has very little content. On top of that, most of the content is unrelated to mechanics",2
Not useful articles.  Not information on a variety of. Forms of cycling.,1
Love the magazine but never got my 10 free gifts,3
Some good articles in there.,3
It has been well past when my order should have arrived with no luck,1
Love this magazine as new runner it is highly encouraging.  Love the product reviews and articles.,5
Four months.  Still no issue.  Cancelled this today.  Ridiculous.,1
"I enjoy this magazine.  It has good recipes, and some coupons.",4
"I'm not as satisfied with this magazine as one would think.  Like many products on the market, it has more advertisements then informative content.",3
Love this magazine and Dr Oz.  So much useful information.,5
Great magazine.....I get something useful page after page.,5
This is the 9nly magazine I read front to back. Love!,5
"Good magazine, good price. But never received tote or special edition, just as others have stated.",3
Never received Free Tote and True Crime Special Edition,1
"We didn't order it and I am having trouble getting it taken off my bill.  Not happy.  Love the magazine, but don't want it online.",1
Way too liberal for me.,1
Waist of money !!,1
Love the website and the Mag is even better!,5
More of an entertainment magazine than I was expecting.,3
Love this magazine.  A must have if you fish LO or the tribs or the finger lakes. Really the only magazine covering this stuff.,5
Look forward to it every month and NEVER disappointed !!,5
Love this magazine and the special offer price is the best I've seen!,5
Not impressed with magazine. Flooded with ads and not enough articles.,2
Love Runners World! Best magazine!,5
This was the only magazine I read regularly when I lived in Italy!!! I just LOVE this magazine. I has everything and more about women's issues and concerns!,5
Tons of ads. Plus lots of profanity in the content. Wish I would have never bought it.,1
TOO EXPENSIVE FOR WHAT YOU GET. THIN MAGAZINE AND EVERY 2 MONTHS IS WHEN YOU GET IT. DID NOT RENEW.,1
"Didn't use it that much, but it was great.",3
totally useless. Do not renew,1
Poor format and articles are not presented very interestingly.,2
I have gotten only 2 issues in 3 months. A waste of money! Don't buy magazines from Amazon.,1
Great deal on a good magazine,5
Awesome mag for beginners and experienced pilots. Well written and easy for the novice to understand.,5
Love the magazine.  Have no idea what the 15 free gifts are or whether I think they are good or not since I haven't received them.,3
My Favorite magazine,5
"Mostly ads and like the other reviewer said, this magazine is for the filthy rich. Normal folks without tons on money will not get much from this magazine.",1
This publication is geared to travelers who have unlimited funds.  Not for the average traveler.  Very little useful information.  Seems extremely pretencious.,2
Wish I hadn't subscribed,2
Really the best way to experience this incomparable publication,5
"Great magazine! Smart, intelligent, humorous.",5
Doesn't work on my tablet (android with kindle app),1
just wasn't as interesting a magazine as it used to be...,3
great price-sent it to my daughter at college,5
When I want to read a article cannot make it large enough to read it goes to a blank screen,1
I like the articles and pictures,4
When and if I get this magazine I will be happy to let you know..,1
It won't let me order,1
"Great magazine, great deal!",5
Cosmo is a very entertaining publication.,4
Within two weeks of buying this $5 subscription I started receiving bills for about $40.  I really expected better from Oprah.,1
"Dislike, feels pretty narcissistic to me",1
"Good magazine,  More content than most",4
Over done!,3
"Love the mag, great price!",5
Pretty good articles and some interesting lifestyle / fashion tips.,4
Forget it. This magazine has declined into just another rag without substance.,1
"Not a bad magazine, but I definitely wouldn't pay full price for it.  I will probavbly not renew when the time comes",3
"It was okay, not sure I will renew it when the time comes.",3
She's very positive I look forward to her magazine every month.,5
Great price. On time service.,5
Excellent Mag. have been reading it for more then 8  years. coupled with digital & magazine makes it the best of both worlds,5
Redbook if the best ladies mag,5
One of my faves!,5
I never received the digital copy.,1
i wish there were zero stars. I only received one magazine since I paid for the subscription. Do not bother with this magazine. They have a lot of negative reviews for a reason!,1
great bargain,5
"They started my 6 month subscription with a three month old magazine! I see th3 current issue at the stores but yet, I only have this old magazine so far. Very disappointing.",1
No iPhone support,1
Enjoy reading very much.  Love it even more that I can read it on ipad and save pictures from the magazine as I like.,5
"If you're like me, you're a little tired of reading about places only the monied classes are going. I cancelled my subscription. There are better publications available.",1
"Like to see nice pictures of attractions. Yes, there are ads but all relevant.",4
"I received a letter telling me that they were not publishing the magazine anymore, and replaced it with Glamour, so no, not happy.",1
Can't access the digital version.,1
Ordered this magazine in February and have only been mailed one issue since,1
I love the magazine and am happy that I can view it on my iPad now.,5
Could never figure out how to get it on my device since it doesn't work on the kindle app. Also paper copy is lame and thin,1
This is my favorite magazine and it was a great value!,5
I only received three issues.,1
Magazine is not what I expected. Very few recipes. Mostly seemed like ads to travel.,2
This magazine is full of AMAZING recipes with mouth-watering photos to go along with. Especially love the articles on wine that give great tips for the wannabe wine connoisseur!,5
"Did not like the magazine. Too outrageous. Plus, they tried to charge me more than the initial subscription fee 3 months later.",1
"I love fashion magazines, this one is super.",5
Do Not Buy,1
simply the best magazine there is!,5
Hard to use and never loaded,1
Best way for subsciptions,5
Awful access and bad customer service,1
"I was supposed to receive 5 issues, i only got 2.",1
My brother loves this magazine!,5
"Excellent, excellent, excellent!",5
I did not order this!!,1
The magazine is out control,1
Used to be a great magazine.  Fashion is dead.,1
too eclectic for my taste but lavishly photographed.,3
"Auto-renewed billed 4x what was paid in year 1 for the year 2 of a magazine that offers lots of great photography, almost nothing on recipes and technique.",1
"I freaking love this magazine. It's funny, informative, contemporary, and has an excellent mix of recipes, stories, tips, reports, and photos and infographics.",5
NEVER use it.... prefer magazine.  Takes forever to download and takes too much space.  LIVE FOR AND LOVE the magazine and articles!!!,1
I got a subscription for $5 and may get $5 worth of articles during the year. This magazine is 95% ads and is geared towards the rich and famous.,1
Too dfficult to read on kindle. LSB,2
"This was cancelled . I would have liked to have gotten it , but the order was messed up",1
"Great magazine full of great ideas, and DIY guide, a great tool for interior designers!",5
I love this magazine !  and this was a great value.,5
This magazine has been filled with ads. I mainly wanted this magazine for home decorating tips and such and there is some of that. Not the best. Its also thin,3
Love Popular Mechanics,5
"Nothing but advertising, I'm paying to have them try to sell me merchandise.",1
So.happy to finally be able to read O on line as well as receive the paper addition!!,5
This is my favorite all purpose magazine.,5
There is very little substance to this magazine. It is primarily advertisements.,2
Best garden magazine out there.  Advertising FREE.,5
"Great magazine, been reading it for years. Have learned a lot from it.",5
I never got the tote bag and the articles are poorly written.,1
Automatic hundred dollar payment. No.,1
I did not receive the Tote Bag,1
This magazine has a ton of great ideas each and every week.,5
I bought this for my wife and she loves it. She enjoys the recipes and the articles in this magazine would recommend it for anybody.,5
Great Magazine for fashion ideas...and articles for reading,4
Scammed into buying these,1
I got this for my husband. He likes to play golf so this magazine makes him feel like hes a pro.,4
For some reason my issues don't make it to me even though I pay for them,1
Not my cup of tea....,1
"My husband loves the outdoors, hunting, fishing, etc. This magazine is perfect for him!!!",5
I do not like this book at all,1
I tried to cancel this subscription and wasn't allowed to. I did not want to receive this magazing,1
It didn't meet my expectations.,1
Great articles and recipes. Good magazine.,4
Semi decent magazine. Seems like there are more adds than articles but I still get some information from it. Not sure if I'll renew though,3
cancelled this item,1
"I have been reading Reader's Digest since childhood. I still do and like it very much, but I resent the amount of advertising.",4
I never got the free bag.,1
"I am sure it is a great magazine, if I would deer receive what I paid for 5 months and one issue, and no way to contact. Do not buy subscriptions through Amazon",1
"The material seems kind of superficial/lightweight. MIT Technology Review is a much better magazine, so I would recommend that instead.",2
just not the same; won't renew,2
"Not what I was hoping for, only one recipe looked like I would give a try.",1
This a nice colorful magazine loaded with great ideas.,4
"Love, love, Love reading The Daily Word every morning.  Keeps me focused on Truth.  And makes my day better!",5
"Nothing so valuable in here.
To be clear, I read a lot on health.
I have nothing against Dr. Oz, but this seems to just be old recycled material.",2
"Unless you like every decor in your home bright-colored, there is really no point reading this magazine.",2
"Love this magazine, full of wonderful ideas",5
While I like the magazine I struggle finding recipes I can change to take onions out and i am allergic to them.,2
"I love this magazine, and all the recipes",5
"maybe it was just the issue I recieved, but it wasn't like I thought it would be.",3
Good amount of stories to advertisements coming from a highly respected woman.,4
always loved my oprah magazine,5
BEST ARTICLES EVER,5
"This used to be a great magazine, but no more.  There's very little content compared to what it used to be and it's not worth the money.",2
"I love the articles and the writing...and of course, the pictures!",5
My favorite magazine. Fun and informative articles for history lovers. Wish I could download past issues.,5
"Love this magazine,  tips,  products,  motivating stories,  guide to races and events all over the country,  it's great.",5
Love this magazine - keeps me motivated to run!,5
Great information - arrived earlier than expected.,4
great for cooking ideas,4
Too many ads not enough articles.,2
Subscription manager options unavailable for this item.,1
SCAM THEY YOU CANT CANCEL THE SUBSCRIBTION DONT BUY,1
Disappointed. Inthecontent.  Used to be better. Wont Get again,1
I just love IT!,5
"one of my favorite magazines of all time
they are at the forefront of the latest going ons",5
Very disappointed. Will not download magazine after repeated attempts.,1
"Love this magazine, weekly highlights of movies, TV, music and books.",5
Not modest enough.,2
"good health tips, food ideas and exercise.",4
I was disappointed. One in the magazine Two I tried to cancel order later same day and was told it was to late.,1
Terrible.  Complete waste of money!,1
Love all the classic old  sportscar stories,5
My son loves this magazine. It has good stories for kids,5
"Nice pages and has some interesting articles, but they're to liberal for my liking. Keep politics a=out of sports and hire right wing writers as well.",3
"Magazine looks like it is printed on recycled shoe rubber, blurry and crap.  Barely any articles anymore, don't bother.",1
"I didn't receive a full year.  I only receive the magazine twice.  It's a good magazine, I just didn't receive it as promised.",1
"I was hoping for more technical than what was there. it seems to be more like ""look how cool this is"" than a technical publication. It's like sport compact car, but for computers.",3
"If you into gaming, into the latest PC tech info, like reviews of hardware rated 1 thru 10, chomp PC builds, get this rag. @ $12 bucks for 2 years its worth every penny",1
Great Mag..!!,4
not interested.,1
too many ads the whole magazine is ads. I cant believe real men dress like that. I just read the product reviews then throw magazines away don't want anyone to think i like guys.,1
"Extremely similar to GQ, same publisher. You aren't going to get anything from this magazine that you don't get from GQ. Similar to GQ, lots of ads and minimal content.",1
Minimal content. A very diffrent magazine than several years ago,3
It's useful if you want to buy tools. At least or a little more than half of articles are power tool and other contraptions reviews. I cancelled my subscription after 3 magazines.,1
"Lots of fashion,and rating new items",3
"-It keeps me up with the lasest PC technology.

-Reviews are very unbiased

-Too many Game technology articles",2
I am enjoying my digital subscription.,4
Too many adds...,3
"Is not more interactive, no more links. I used to love this magazine.",2
I do not wish to subscribe to this magazine.,1
"They send to much extra trash with the magazine, the first month came with a renewal notice that my 12 month subscription was about to expire.",1
"I used to love ALLURE, but outgrew it. I decided I am never going to LOOK like anyone in the magazine, nor can I afford the clothes, accessories or makeup in there.",1
Nice Ideas for a handy person.,4
far too many adds  not enought info,2
My only complaint is constantly getting renewal messages in the mail. I received one even before getting the first issue.,4
I think I'll like it. Will wait for future issues.,3
Worth the 99 cents per issue I paid for it.,1
"The magazine is good, but I didn't order a subscription.",3
"Time to leave this one behind, I'm afraid...",1
"Some content was really good, but the adds to content balance just didn't work for me.  Pretty sure it was at least 60/40 ads to content.",3
"I love the magazine, but the sale adds are starting to take up half the magazine.",3
Way to many ads but cool project in each magezine,4
"Tooooooo many ads, first 45 pages all ads then table of contents then more ads",2
It was a great issue but could be more effective if articles were less lenghty,4
pretty good magazine except not a lot of articles,3
