review_text,label
"worst service ever, i never got not even one issue, i performed this suscription like in march, today is augost the 23rd, and nothing. I want a refound!",1
"I love it.  I live in L.A. and really need to know what's going on, and this magazine gives me everything.",5
I look forward to receiving every issue.  It's like getting a cookbook in the mail every month.  Lots of pictures and down to earth recipes.,5
"will never order again,i am going to cancel it....its all advertisements!!!!!!!!!!!!!!!dont waste your money, nothing informative,not even alot of country homes or decor",1
"Neither the pictures nor the advice is all that great.  I'm a professional wildlife photographer, and I haven't learned anything new.",3
If you are into fishing and live in the lower half of the state this magazine is not going to be one you subscribe to more than once.,1
Too many ads!,3
Wish it would say that it was not for kindle fire before I bought it and spent money on it,1
Always loved this one!,5
"GQ hasn't sent any issues to me it's March I bought this is January and, yes I did purchase the print deal.",1
"My entire family enjoys reading HEALTH magazine.  It has recipes, exercises, articles, and more.  I would highly recommend this magazine for anyone interested in fitness.",5
"Deceptive advertising: paid for 5 months at the very end of September, received the notice that billing will start in December.",1
Lots of easy recipes in every issue.,4
It took sooo long for the first issue to arrive I forgot I ordered it! Way overpriced for the subscription . Stay away from this investment,1
"80 pages of ads and only a few with advice, stories, reviews, or actual photography worth looking at.",2
The few things I actually liked in this magazine did not warrant the expense. I would not purchase again. There are many blogs that cover the same topics in a much better way.,2
I am disappointed that the magazine comes so late by mail - almost one week from the time you can buy it in the supermarket.,2
Meh. Thin mag. Not sure if I would subscribe again. I find at least one article that applies to my interest.,3
"This magazine is either good or bad,no in betweens. Each issue is different. Way to much advertisement. I have been reading Esquire for years. Worth the price for subscription.",3
"Great magazine, love to read!!",5
Yes Ill give five stars to this product because this is functional and works well.,4
Not formatted for K-Fire 8.,1
I love this publication because the patterns are stylish and up-to-date. I save every magazine and refer back to them when I'm looking for a new project.,5
Enjoyed my HGTV magazine!,4
I would not download this liberal rag app to my Kindle. Every article is about same-sex marriage or transgender lifestyle - no thanks!,1
"I love this magazine, for its in depth and interesting articles. I look forward to receiving it in my box montly.",5
I was pretty excited to find this magazine online and wanted to subscribe until I read ALLOW 12-16 weeks for delivery.  Columbus could have delivered the magazine sooner.,1
I only want the Sept issue!,1
"This is a first class magazine.  Well worth subscribing to.  Amazon is the least expensive place we know of to do so.  It covers ""classic"" aviation at its best.",5
Wish it was published more then 4 times a year. This is my favorite magazine and always look foward to reading,5
Fake news,1
This subscription seems to come intermittently. The magazine is mostly advertisements. We won't renew.,2
I thought that it would have the morning listings.  I would like to see Saturday and Sunday mornings listed in the TV guide.,3
Fantastic magazine at a great price.,5
Meh - I only found one or two recipes over the course of my year long subscription which peaked my taste buds interest. Beautiful photography and some useful hints/tips.,4
Who buy this crap?,1
My son purchased this on his kindle and I can't undo the purchase. I had his kindle password protected and still don't know how he managed to buy anything!,1
"fantastic coverage of UK and World history.  i can never get enough of BBC History Mag, in print of on my Kindle.",5
Excellent magazine with great ideas for home decorating and entertaining.,4
I like the magazine and auto-renew is convenient,4
"My grandkids look forward to receiving this and love reading it. So much so, that I renewed it for a second year.",5
Too difficult to read on the Kindle.,2
I love this magazine but not the digital version.  The layout was too small to appreciate the fantastic layouts that I love with this magazine.  I'll stick to the paper version.,3
"Just developed an interest in yoga, and found this as a source.  Easy explanation of everything!",4
Bought this as a gift for my Mom...This is her favorite magazine to read.,5
To much advertisements,3
did not download,1
I would not order this magazine from this site.  Ordered 2 months ago and still have not received yet.  Not satisfied with turn around time.,1
My husband loves this magazine. Great recipes and advice.,5
I've loved this magazine since I started swiping copies from the school library. I was in 3rd grade.,5
"Being a vet during the Vietnam war, but not being stationed in Vietnam, I find the articles interesting.  It fills me in on what other vets stationed in Vietnam were experiencing.",4
"This used to be a great magazine. Now it's a gender bending, value destroying, soul sucking piece of garbage. No thanks.",1
I've been a subscriber for many years and this mag. never gets stale.  Always something new on herbs and their usage.  I highly recommend it.,5
Haven't received it yet.....I ordered it in December. I hear I won't get it until April or May....kind of a long wait! I am excited to get it....,1
I love this magazine! I have read it for years and when I discovered I could read it on kindle I was ecstatic! It has something for everyone in it.,5
Great articles and recipes. Good magazine.,4
Great magazine for a nostalgic but far away New Englander.,4
"Title says it all. Is it coming, Amazon or what? Next time, order directly through the magazine rather than through a third party like Amazon.",3
I have still not received even the 1st copy. I ordered & paid for it several weeks ago.,1
I used to like Smart Money magazine a lot but they discontinued Smart Money. So you have only Money and Kiplingers now. This is a good mag for beginners and as a reference.,4
It's too slanted toward the Democrats.,2
Official Xbox Magazine gives the low down on new games.,4
I cannot navigate current history on my tablet,1
Love the interaction feature on the magazine!,5
not worth the read,1
best for following Sunday Mass ever.,5
"This is a fantastic magazine that has been published for many years and has many devoted readers. Do not hesitate to subscribe, it's absolutely worth every penny!",5
Have only received one issue so far but like it. Lots of ads for cat products.,4
this is a rip off i have the same magazine and i payed 20 bucks for magazines what a rip off gosh,1
I like reading all recipes from the website but the print in this online magazine is just too small to be useful. I cancelled my subscription only hours after starting it.,2
"If you like science, this is the magazine for you. Great gift. Excellent articles.",5
"I was expecting a format with more images to be seen in a kindle format, it is like a regular book.",3
one should have the opportunity to accept or reject 'auto renewal',1
I love this magazine! Great price. Really great articles,5
Not compatible on Android tablets via Kindle app.  Beware...,1
"Love! Love! Love it! Welcome Back Paula. Wishing you all the best! The world is a better place with you.....your talent,  generosity and honesty.",5
"I started reading 3 different articles and never even finished the because the content was so bad. Also, the digital format is poor quality.",1
"WOW!!!!  You have a REAL WINNER HERE.  Perfect for the at home gourmet.  Wonderful, what took you so long.

GinGer - Hendersonville, North Carolina",5
My grandson loves this magazine and wanted me to resubscribe for him. It is great to give a gift which one's grandchildren really love and is educational too!,5
This is a scam,1
Fantastic cooking magazine!  Great recipes and always full of recipes you can actually use!!!  Love it!,5
Still waiting for 1st issue. Nobody can answer me when it is coming. Very frustrating when you can't get answers.,1
"terrible, it is not the popular science I remember....and I cant unsubscribe.....TERRIBLE.....DONT BUY",1
love everything about this magazine,5
"I guess it takes getting use to.  It certainly doesn't replace the hard copy.  I missed all the adds that noted in the back of the mag giving information on vendors, etc.",2
This is a nice little read that gives you insight into lots of different things.  With a toddler I don't have much time to read so this helps me keep up.,4
Have read this magazine for years - couldn't beat the prime subscription price.  Highly recommend this magazine,5
I will not be renewing as too many ads and too little information.,3
I love Dwell!  Quality contemporary.  Look forward to every issue.,5
Liberal Bias Junk....,1
"Didn't like it, after I received it, it just isn't my taste.  I'm a country girl, through and through.  Yes M'am.",1
Best magizine ever!!!,5
"Discover Magazine is my favorite magazine.  I've subscribed for a great many years, and read it from cover to cover.",5
Could be so much better if there weren't so many pages of advertisements.,2
Not available for Kindle Paperwhite 7th generation. That's a major bummer and a reason to cancel my subscription.,1
funny- great mag,4
I did not know I was signing up for auto-renewal and do not want the magazine anymore or the auto-renewal.  This was very misleading and I am not happy about it.,1
Way too many ads,2
Not the Yankee of old! Very disappointed. Too slick.,1
I just love every issue of Readers Digest because they have all sorts of articles and information that is good for everyone.,5
"Looks good on the covers, but projects are quite unrealistic and every issue is absolutely full of ads.",2
"Good magazine, I love the outdoors and this magazine has a lot of information. Makes me want to pack up and walk around the world.",5
It's not like a real magazine. Pages are black and even with few illustrations. They need to make it look like a real magazine like Google play does.,2
I have been a longtime reader and really enjoy the movie insight. The magazine also has a wonderful sense of humor.,5
Bought as a gift for my 7 year old grandson. He loves magazine.,5
I love this magazine. It's definitely a must read for feminists. It's one of the few women's magazines I still can sit and read cover to cover.,5
Most left-wing liberal rag ever published.,1
Love it! One of the best magazines I've read!,5
Never received the clutch to go with the magazine which was a gift. Price was right though. Quick read and then it goes to a woman's center,1
Most of the content is for the uber rich.,3
MY 92 YEAR OLD BROTHER LOVES THIS MAGAZINE,5
Very disappointed. My daughter is an avid and advanced reader. The stories in Spider are mediocre at best. We won't be renewing.,2
I got it for my kids and thought there would be more photos but it's a lot of articles.  Great if that's what you're looking for.,3
Great magazine for reloads,4
I love Health magazine.  It provides so much information on a wide range of health topics.  I can't do without it!,5
Excellent and informative content. I enjoyed reading all of the articles and I really love my Kindle version!,5
"I enjoy the content of Entrepreneur, but it doesn't show well on my Kindle (print too small). I'll probably resubscribe when I get a larger screen for my e-reader.",3
I never could access the site.,1
My favorite magazine!,5
"Really not much in this magazine. Not my cup of tea. Good photos, though. Cancelled.",3
"I love this magazine, but the delivery is irregular and unreliable.  I have yet to receive my August issue (as of August 12th).",1
"The best of the intellectual and, why not, the absurd. Entertaining, thought-provoking. Worth every dime.",5
"Interesting information, formatted easy to read",4
"Best magazine anywhere. And great cartoons, though I buy it for the articles, of course.",5
"There few articles.  The magazine is mostly ads and classifieds, which isn't what I was looking for.",2
WILL I AM SURE I WILL ENJOY READING WATCH IF IT EVER GETS HERE WHATS THE DEAL ANY WAY I KNEW IT WAS NOT SHIPPED RIGHT AWAY BUT HEY IT HAS BEEN LONG ENOUGH SINCE I ORDERED IT,1
"A must-have subscription for VW gear heads!  Constantly new information in every issue. If you are into older VWs, this is the publication for you!",5
cant go wrong,4
"I love the magazine, but it took months to get my first one.",4
"I love getting this magazine, and I got it for $5!  Great price and great articles!",5
Did not tell me up front that it was an automatic renewal.  Not pleased!!!,1
"I have yet to receive any issue or information on this magazine, will soon be contacting them directly, i think i have gave them enough leeway.",1
"A waste of paper, all adverts.",1
"Wish I could write more but no magazine ,no correspondence other that this review request as sescriber I have yet to receive one magazine stone cold nothing.",1
"I haven't receive any issues yet, though I've been looking. What's up ?  You are getting a bit pushy and confusing  se ya",1
i truly love to garden- it has so many different ideas on how to landscape-info on plants-smart stuff tks violet,5
My boys love getting this magazine!,5
Needs more content for the price.,3
No access to much if any information with digital version of the magazine. Waste of money and time. Do not buy!,1
Don't waste your time. Depressingly bereft of reason.,1
"Forgot how small the print is, seems like the magazine is smaller than it used to be. Canceled.",1
I use it every morning. The meditations give me something to ponder as I walk to work. It is helping me evaluate how I am living my life and helping me make better decisions.,4
Can I not get a free digital subscription if I am a current print subscriber?  Am I missing something here?,1
Love this magazine. So many great ideas abs pages of inspiration.  A must have! You won't be disappointed with this.,5
"I cannot say enough about the Popular Mechanics issues. I love them, they are a great source of information. Awesome!",5
LOVE ALL THE INFO AND CUTE PICS.,5
Love this magazine!!! It has the best beauty tips and I love the articles too :) Also love that I can read it on my Kindle Fire HD. Two thumbs up!,5
"I love my Redbook magazine, I don't know who won't except maybe men :-) will keep on continue getting that magazine too...",5
"Awesome, I mean I usually spend that much for one issue. You can't beat the price.",5
I LOVE THIS CREATIVE LIFE AS IT IS MAGAZINE !!!!!!!!!,5
"We love National Geographic.  It's great to get both the magazine and the digital copy.  Be sure to track the subscription date, I waiting for it to renew on my current order.",5
Overrated Rag Publication..... There are much better choices out there to read..,1
"Everything bad in the world can be attributed to man-made climate change.  No original thought in any of the articles, so I cancelled immediately.",1
Kindle didn't deliver it.,1
My dad loves this magazine!!,5
I get the Standard on my Kindle Fire and it works well.  I find the articles varied and interesting.  It's nice to get a different perspective on issues.,4
"I subscribed but don't know when a new issue is out. No ""automatic notification"" on my Kindle Fire. I plan to cancel. Too hard on my brain!",1
this has to be the worst magazine ever... total waste. full of ads. nothing else.,1
My kids love this magazine. They are yoga teachers so that should tell you something about the quality of the contents.,5
Wonderful and informative magazine that I've read for many years. This auto renewal was very easy and is also a very good bargain.,5
Best fitness magazine if you want facts and helpful articles that revolve around health and well being (instead of empty nonsense),5
My sister-in-law loves to cook and absolutely loves this magazine!,5
So.happy to finally be able to read O on line as well as receive the paper addition!!,5
"dull read, not at all engaging for me who really likes the science stuff. might be good for someone but
I would not read it again",3
great gift item to get each year. Lots of great things to read.,5
"I remember years ago this magazine was my favorite. The pictures of country homes, the decorating. Articles of real country families. It's not what it was.",3
Food Babe? Really? This magazine is garbage. Don't bother.,1
love this mag! martha and her crew never let me down. if its in her magazine she had probably done it too!,5
"Dumb, Dumb, Dumb. Unless you are strictly into what people are wearing, you won't find this magazine interesting. Cancelled after receiving 1st issue.",1
Absolutely love Reader's Digest since a young child. Short stories. Ten new words to learn and work into your vocabulary. Fits in my purse.,5
You pay for a subscription and then all you get is a bunch of advertisements. Thats it. The journo is hit or miss. I can believe I paid for a bunch of adds. I felt like a fool.,1
Clutch was VERY cheap and of poor quality! Shame on Conde Nast!,1
"Bought this as a gift for someone. The price was reasonable, though I  have seen it for less on Amazon.  Still, nice magazine.",4
Love this magazine! Makes the morning workout go so quickly!!,5
I have used this magazine both for reference and price guide.  It is educational and helps the reader identify facts/fakes in the antique world of buying and selling.,4
"OMG, the electronic version is like a huge advertisement vehicle with some stories.  The writing and stories are very interesting.",4
articles are not very good,1
"I love the magazine. The renewal seemed to take a long time, though.",4
"I ordered this magazine on August 23, 2009. Payment was made still have not received first issue. I have been ripped off. I want my money back. BEWARE of this publication.",1
I love this magazine. It has everything in it. It always arrives on time. I am very happy with this order.,5
Not for us.  We cancelled subscription.,1
Receiving the issues regularly. Is and always has been one of my favorite reads!,5
I had a bad case of the flu and needed something to read while ill that required no brain power.  This certainly filled the bill.,1
"This magazine is lovely, but a bit stuffy. I prefer something a bit more modern-eclectic. I have canceled this subscription.",3
"Have received the first monthly issue and it appears to be
a good value for the price.",4
"Love it - fine writing , intelligent and thought provoking topics, quirky off the grid subject matter - and of course the cartoons....",5
I subscribed to this magazine for my sons when they were young and now I get them for my grandsons.  Wonderful books.,5
Great ideas about how to do things around your house or how to do things to improve oneself,4
I started reading this magazine a few days ago. I like it.,4
Purchased as a gift for my husband. He just received his first issue the other day and is very pleased. Thanks.,4
LOTS  of advertisements - I wanted to see more pictures of rooms transformed as in before and after and the steps along the way.,3
"Lots of flashy pictures, mostly ads, you have to wade through MANY pages of full-page ads before you find anything useful.  Very sorry I subscribed.",2
Love this magazine and all the ideas in it!,5
My husband loves this magazine.  He gets lots of good ideas from this magazine!,5
totally useless. Do not renew,1
"Not that great, not a lot of information or content.",2
"I purchased this magazine because it had an offer for 30days free. I actually enjoyed reading it, but most of the sites and sounds were Canadian. I will not be going anytime soon.",3
"Hi everyone am Nicole, my Huzzy ordered this magazine for me, and I must say, its worth buying and reading, great price also, definitely no regrets!!!",5
Best articles. Love this magazine.,5
Stop charging me,1
Loving the Kindle version - easy to flip and find stories - can't wait to get out there and put some tips to work!,5
"Very nice product reviews, but most of the products are luxuries and expensive.  There are more ads than anything else with very few articles.  I was a little disappointed.",2
This magazine is loaded with more ads than a free porn site. The banter is dull and articles uninteresting. Good for kindling only.,1
Son Loves this magazine.  He can't wait to receive each issue.  Compelling stories.,5
"Do not want, did not order, Please cancel per our phone call. Bad bad bad.",1
I found it to be boring. Latin American version is much better and interesting.,2
love the foodnetwork!,5
I have been a user of Family Circle for many years and am glad to get it on Kindle no more piles of magazines in my living room.,4
Love the magazine and couldn't beat the price!,5
"Couldn't read it on my MacBook Air...how is it really ""all access""? Other than that, great magazine as always, but very limiting.",1
I was about to order the subscription to this magazine. I used to get it years ago.....used to be a great magazine but reading the reviews I am hesitant to purchase this.,1
"Great price,  great magazine. Wife and I actually enjoy the readers true stories. Penthouse letters is another great read.  Enjoy life to the fullest",5
I was hoping for a magazine that show cased home business owners and  offered great advice. This is basically a good google search.  Save your money.,4
"Love the front covers, but the rest has a few good articles.",4
The best  I am always torn. I love getting it electronically but often there is an article that I would like to keep so I wishing had a hard copy,3
Great content! Happy reading with this magazine! Also a good tool for learning English. Love it!,5
"Really love this magazine! I have always had a subscription, so now that I have Kindle, it's perfect. Plus it is same price!",5
"I bought this for my brother in law, at his request, as part of his Christmas present. I did not request 1-year auto renewal and that is why I lowered the rating.",1
"Very little how to,  A lot of adds",3
Paid for magazine scrip over two months ago on Feb 27 th ...it is now may 4 th...and nothing...don't waste your time,1
This mag is over my yoga-ability and way more serious about the true yoga spiritualism than I am comfortable with.,3
there are far too many ads for this magazine to be worth while. The articles are not very interesting or useful.,2
I remember when this magazine first came out and it was a lovely work of art. now it's so thin and full of crap.,1
One of my favorite magazines,5
"Few articles or substance.  Why not merge with People and call it a day?
Zero interesting articles.....very little guidance or recommendations........
Will not renew",1
Good coverage of hunting in Southern Africa. Gears reviews are objective and concise. The magazine could use more content per issue.,4
I just got through reading my first issue and I absolutely loved it.  I plan on renewing at the end of the subscription.,5
Havent even got a magazine yet and i order in july,1
"I am a vegetarian and I like finding new recipes.  I like this magazine for that reason.  I really like the pictures, too.",4
A+++++  Perfect product; great shipping; great cust. srvc.  I highly recommend this Seller; will use again!,5
"The best price existing?!  This magazine is to read, watch and keep .... love this. So glad Amazon offered this for $5 a year. Unbelievable deal ever",5
I don't know why I was asked to review an item I have not yet received.  I oredered the magazine in July (over a month ago) and my son has not received the first issue yet.,1
Great little magazine on health.,4
This magazine surrendered its last vestiges of credibility when choosing to peddle snake oil and promote the charlatan Food Babe.  Shameful.,1
Love Readers Digest as always. However my first issue was very late in arriving.,4
Its o.k. but I like the actual magazine better. It is easier to see the patterns and keep it in hand when doing a project.,4
Very informative and interesting. Great way to pass time!!,4
"beatiful magazine, very good ideas, excellent pictures, good recipes  nice and useful magazine,i would like more desserts recipes. but i like it",4
"The articles are all too short and it's not that informative, but the pictures are interesting...",3
New Yorker does work on the Kindle! Please cancel my subscription to it and to the New York Times. Ugh!!!,1
Really not much there .Dee,2
Didn't care for the magazine.  Too many ingredients I don't normally have on hand.,2
First time.. There are too many advertisements and not enough pictures and content... so far..,2
"More materialistic than anything, not an accurate portrayal of the average yogis world. Needs more substance and less ads",3
i love redbook it is a awesome magazine. I am hapy to be able to renew my subscription and think it is a great magazine for all women.,5
It won't download wirelessly or to my computer for transfer via USB.  I only bought a single issue but are now leery of buying magazines.  This one says Kindle Edition.,1
"Each issue is filled with so much information that no matter who you are, there is always SOMETHING you can use.",5
This magazine has really gone downhill. It's sooooo thin there's almost no point in reading it....it's all advertisements,2
I did not want to renew this item and did not know it is set up for automatic renewal. I was not able to cancel because it was automatically renewed.,1
I subscribe and Takes abot four months to get the first so I get it at the news stand but is nothing good On it!,3
This is truly a great magazine!  I've been getting it for over six years and will continue my subscription.,5
Love this magazine. Lots of great info for the beginner bee keepers and lots of info for more advanced people. My grandpa liked it so much I got him a gift subscription this year.,5
Just like having the magazine in your hand. No need to carry a stack. Great for any one on the go.,4
i love humor and gossip and this is not my type of magazine no way,1
"Good. Not as diverse as would like, but still a good idea magazine",3
Best home-decorating magazine ever! Officially considered best in Europe; nothing even comes close in the USA!!!!,5
This is an excellent publication.  Provides informative interesting information as well as great humor.  An easy read and highly recommended.,5
is hard to read it un horizontal way,3
Good mag filled with lots of info-- probably better suited to younger people but I still found lots to enjoy.,4
"If you'd prefer your child not be sold-to on every page, then don't bother with this magazine. What a disappointment. Shame on National Geographic.",1
We have never received any of a one year subscription.  Christmas present to granddaughter....Poor choice on my part.,1
I got this subscription for my husband since he's such a sports buff but its pretty much the same as the channel.,3
"Was looking for a magazine with features for over 40 women. It has lots of adds, not too exciting. The fashion and trend advice is okay.",3
"i haven't gotten a single issue yet , don't understand why payment went threw so whats the problem . Just waiting",1
Giving Donald Trump so much cover time is disturbing. Had to unsubscribe..,1
"Always been an excellent, balanced, unbiased source of intelligent information.",5
My father likes this .,4
Vogue has been one of my favorite magazines forever. September issue is the best. Love the food articles by Jeffrey S.,5
"This is a awesome magazine for learning about the greatest up-and-coming rock bands.  It has great articles and is over-all very, very rad!!  ROCK ON DECIBAL!!!",5
"It's just a waste of money for the price, but I paid $20 for a year when I bought it a month ago so I just got ripped off.",1
son said it was ok.,3
"Got it as a gift for my mother, and she seems to love it. The reason for the four stars is that it's very pricey!",4
I purchased this magazine in July and was told that I would receive it in October and that Amazon had no control over this. Then why are you selling it???,1
Started reading this as a kid.....my father had a subscription starting in the 1920's........my son LOVES this magazine......so I renewed for him.  Got a great price!!,5
I used to really like Self but it seems like they are trying to appeal to a much younger demographic.  I won't be subscribing anymore.,3
I ordered my Oprah magazine subscription a month ago now. I still haven't recieved my first issue. Still waiting......,1
"I say this about most of my current paper prescripts, this one is better online than in hard copy.  Too many ads to get to substance.",3
Minimal Content - The items / products promoted by Oprah are clearly intended for people who have a paycheck of Oprah's bank account or thereabouts.,1
"My favorite magazine. Great hints for gifts, decorating, etc. I save them in a big basket and review them often.
Pat N",5
"Since I am a beginner, I would like to see some articles and projects for a new Knitter. I buy Piecework all the time, but sometimes feel left out.",3
"Enjoy the magazine, but too complicated to download & read.  Sorry!",1
I searched for the october issue and got the november. I need to cancel and there is no option,1
I love this magazine and look forward to each new issue.  It is beautifully produced and the menus are lovely.,5
So very happy to have finally started receiving copies. Got different copies just days apart. Well worth the wait.,5
How do I cancel this frigging thing?!,1
This is one of my favorite magazines for recipes!,5
I wanted English not Spanish,1
Some time it doesnt hold my interest,4
This is a monthly subscription. Catholic daily devotional following daily Scriptures etc.  Also includes Beautiful writings and reflections by recent and past great writers,5
Not as informative as I had hoped.,2
"There is never enough stuff in it. They are really thin and a lot of it is ads. But the stuff that is cool, is pretty cool.",3
Was really disappointed in the amount and variety of recipes. This magazine used to be the best !,2
This magazine is not only eye candy but the articles are interesting and relative to today's gardening concerns.  Good therapy.,4
Long lead time for the orders. After few weeks time I am still waiting to get the first issue...,1
I was not allowed to download so i request to cancel the suscription and they didn't do it. I tried all the options they have to download but none of them worked.,1
Best mag out there,5
"Very little good content.  Not worth it, needs serious help.  Can't believe that a name like National Geographic would be behind such junk.",1
Not the magazine that it use to be.  Not southern cooking.,2
"Only have received one magazine, not impressed with this one",1
"Loved it in the past, however they changed their magazine layout, and I no longer like the magazine.",3
I love this magazine! !!,5
Already cancelled it...,1
Some of the topics / articles don't relate to a 10 year old (4th grader going into 5th grade),3
I can't get it on my ipad only my phone.  Will only be using the trial period.,1
This is ok.  You can't manipulate the digital copy to make the print larger.  It reads exactly as the print copy.  Bummer.,3
My daughter didn't like this magazine - she flipped thru it once and was bored.,2
"Really good, healthy recipes. I like the articles as well. Good value!",4
Good but not great.,3
"Love it! Overall, the product was what I was looking for.  Thank you very much, again, for the this product.",5
"I was looking forward to the Kindle version of the Economist, but this is too expensive for an electronic version.",1
I have not received the magazine yet and my daughter is pissed!,1
Compared to Arts and Crafts mag.  This is nothing.  Money better spent elsewhere if you want ideas for a craftsman style home,1
I've been a big fan of Hobby Farm for several years and I love receiving this magazine in my mailbox!,5
Another magazine just for advertisements,1
This magazine  is not what I was expecting.,2
"Remember the old Glamour magazine that used to have such great articles with some ads here and there? this is not it!
 this is all ads targeted to young women.",2
In the current issue there is on Kindle no mention of the author of the cover review essay.  Vexing.  It is high time the ole TLS get its Kindle version up to snuff.,1
Lots of ads.,3
Love the recipes....the photographs are beautiful.,5
Not for me. Articles did not engage my interest.,2
"Did not find Health magazine was the one for me. I tried it for 30 days, however, I will. Not purchase it.",1
"Great subscription price and such interesting, in depth articles!  I also enjoy ogling all the couture jewelry I will never be able to afford.",5
Good magazine always been a reader,4
Didnt learn that much from it.,3
"I love this magazine.  I can always find something new to learn.  Covers many, many areas of woodworking, from novice to expert.  Highly recommend.",5
Just love Dr. OZ,5
"I ordered it around the end of November and until now I have not yet received my first subscription!!!!!!

How long would it take for it to arrive ??????",1
It's just pdf or image files of the regular magazine. No effort put into making it usable on a tablet.,1
"The magazine is very interesting. However, it is more suited to the scientific community than the general public.",4
Enjoy the online edition.,4
I did not receive the Tote Bag,1
automatically renewed without any notice...don't like that,4
I wish I would get my magazine. I've never received anything and its been like 6 weeks :(. Lame,1
I like the articles and pictures,4
I have been a devoted Oprah Magazine subscriber for years.  I was very dissappointed to learn that I have to pay for the print and digital copy.,1
I love this magazine. Let's me get to know apart of my Hispanic culture.,5
The best magazine out there for tween and teen girls!,5
I think this was my oops.... it took forever for first one to arrive....although I think it was stated....,3
Too many ads. Not enough articles,2
My grandchildren love this magazine!,5
I hate to think I paid for something I did not get. But I am a newbie at my Kindle. Perhaps you have suggestions.,1
"Definitely not an in-depth scientific journal, but it gives you a nice taste of the science and tech worlds.  Sort of a user friendly sampler, definitely worth the $6.",4
"Meh. By the time you get the paper, the news from the web is old. Why bother?",1
I am really not crazy about this magazine.  I don't like the format.  It is too hard to read.,2
"Of course I will have to wait a year to see what happens but when I tried to cancel an auto renewal on another magazine, what a hassle! Will wait and see how this one goes.",1
"There are a lot of interesting things to read, unfortunately the digital subscription is very expensive.",4
"I like the magazine, but will order direct next time.",4
"The magazine has lost a lot over the years, but it still have an occasional good article on the hobby.",4
I have been subscribing to this magazine for years . It is my absolute favorite!,5
love this magazine!!!!,5
For me this is the best Photographer magazine.  So many great articles for all levels and interests.,5
"I prefer Classic Bike, maybe because I lean towards old, Brit Bikes. I've only seen 1 issue, perhaps the next ones will be more to my liking.",3
"As always, beautifully and clearly written ans stunning photography. Nat Geo is always a brilliant educational tool while being a great way to explore the world.",5
"One of the few magazines that I have to read from cover to cover. I highly recommend this publication. Also, it was an amazing price! Well worth it.",5
"love having it on my kindle....
so easy to read...
this is a great magazine to have for ideas to decorate with.",5
great writing; worth the money.,4
Smaller than expected and very few pages.,2
I love the content of this mag and can't wait for every issue to come ...you'll love it too...try it..,5
"Great recipes and location reviews. Highly recommended. Also, great gardening tips. One of the best magazines out there. Always current.",5
"some good stories, but it depends on what you want",3
"My Aunt Cleo recommended this magazine to me 45 years ago. Great magazine, articles for true self improvement.  The magazine keeps getting better and better.",5
I cancelled.  I could not get o my Ipad.,1
Good magazines,4
No digital access from an android. Come on Vogue.,1
Not very useful for recipes that I could or would use.,2
Enjoy my $4 donation AMAZON! You suckered me into buying this magazine with your Windows Phone AMAZON app and then the same app cant even open it!,1
"The subscription  started a month earlier than I was told, which was great...",4
Ordered this in march and as of now only one magazine has been delivered.,1
"Doesnt really work, I guess I didn't read the fine print about what type of op system it works with, but I love vogue so I just ignore the kinks and keep it moving!",3
Love this for quick reading. My sons have always loved to read these. Always has interesting stories & funny jokes. Love Reader's Digest!,5
One of the best magazines I've read! It took me a couple of hours to read through the entire magazine since I didn't want to miss a thing. This is a keeper!,5
Great magazine!  Cook's Illustrated magazine is full of great information and the kind of magazine you collect!,5
"This is a fantastic magazine, helpful and imaginative.  I only have it one star because we paid for a two year subscription and only received 2 magazines.  I feel we were robbed.",1
"It's very good, but could include more buying guides.",4
"Ordered it and paid for it in full, (two-year subscription) on January 6 as a gift for my wife. It is almost June and it's no deal from Deal Universe.",1
"I used to get this magazine in high school, and couldn't resist the price Amazon offered. Great magazine!",5
The subscription never started.,1
I am a transplanted northerner and I absolutely love getting my Southern Living magazine every month. The lay-out is fantastic and the recipes are yummy !,5
"More than a month and I'm still waiting to receive it!
How can I rate this magazin since I have not seen it!",1
I renew every year.  Always enjoy reading!,4
Good informative magazine.,4
"Very nice coffee table book , not what I was expecting.",2
"This periodical is one of the best I have ever received. The articles are well thought out, and the photography is spectacular.",5
"I have subscribed to Real Simple since it came out. It is a wonderful magazine. It offers many tips for living, eating, fashion and a host of other wonderful things!",5
"We gifted our married children for Xmas! They love this mag! So informative, esp. for the converts in new marriages.",5
"I received Rolling Stones instead?
This seems to be a repetitive issue with this company.",1
"The kids love it, and the adults learn from it also!",5
Ilike this book because it has several short very good stories. You can read it at different times.,4
Daughter isn't interested in them. Very wordy.,1
Underwhelmed with the magazine so far. Got an Ice fishing issue in April... Not real useful,1
"I'm sure I will love the magazine, but I still haven't received it. That is the reason for the 1 star rating.",1
"I am not receiving the magazine!  It's paid for, but not showing up.  The magazine is great, I'm just not getting it delivered.",2
My 7 year okd daughter loves this magazine!!!,5
Great. I was so excited with it. Love it!,5
"Too many ads, not enough content.  Read online for free instead of paying for print ads.",3
Great magazine. Very inspiring.,5
I don't read this crap and I have no idea why I am being asked to review it.,1
This is my last renewal.  The magazine is definitely going downhill.  Too many ads and too liberal!,3
Nice but not what I was looking for.,3
it's ok nothing that exciting i'd like to cancel it please.,3
This only came for two months and then just stopped... not a very good mag anyway,1
Will not purchase again. It's cheaper at other places.,1
