review_text,label
I like articles about modern philosophy but I would like to get it more. Jurnal is focus at US. I would like to see more authors from Europe.,2
I'm a urban homesteader that loves my chickens. This magazine gives great ideas on animal cruelty free was of raising your farm animals! I love their Chickens magazine as well!,4
Great Magazine,4
"My husband and I love Saveur: a culinary magazine, with a cultural flair.
What could be more perfect??",4
My mother in law is a master gardener & she loves it.  Great ideas & articles.,4
"what can I say? great magazine, great deal",4
Everything is way out of my price range,0
"The service is terrible Once they have your credit card you are hooked
Beware they will continue to reorder even if you cancel.",0
Expect 95% ads 5% actual content.,0
"It's an acceptable magazine. There are some good recipes, but a lot of ads. I really prefer All Recipes,it has a better format.",3
Love this magazine and size. We read and then put them in the Airbnb for our guests to enjoy.,4
Typical magazine. To many ads and recipes from Food Network stars are scarce. Will not renew !!!!!!!!!!,0
Great Magazine and love to always keep up on all the things that are available for my Mac.,4
Best Trains magazine hands down!!,4
"Maybe I'm too low class or something.  I just don't get it.  Boring.  I tried it, it failed.  Give me sports, news, entertainment.  This doesn't really have any of that.",0
Good magazine. Read it cover to cover each issue.,3
I just love what southern living magazine is all about. The wonderful stories to the awesome recipes.,4
one of our favorite subscriptions,4
Too adult for 8 year old girls.  Should be called teen life,0
"The magazine is fine when I can get it to work, the problem is that it keeps closing on me so I never get to read it.",1
Yes Ill give five stars to this product because this is functional and works well.,2
"Got this as a gift for my Dad, who is a Western History buff and he loves it.  Money well spent!",4
every kids loves,4
I have enjoyed this magazine for several years but couldn't afford it after losing my job.  This is a real bargain and very much appreciated.,3
Love this magazine! Makes the morning workout go so quickly!!,4
"Super Magazine for Homemakers!
Very good articles.  Excellent recipes. Lots of good tips and suggestions for decorating the home. Reasonably priced fashions",4
More technical than I wanted.,2
Careful to watch for auto renewal preferences. I purchased a 6 magazine subscription and it auto renewed without my knowledge. I tried to cancel it but was unable.,0
"The price was great and could not be beat. I think I paid $5 bucks?!

I bought wanting to see and learn more about trends but its really more about topics 2 mags in....",2
"I have not received the kindle edition. So, as far as I'm concerned,  the purchase has not happened and I was ripped off.",0
Suddenly the content moved from Centris to Left / Progressive and from unbiased truthful reporting to biased propaganda.  I canceled.,0
"I was expecting a format with more images to be seen in a kindle format, it is like a regular book.",2
"The subscription started in a short period of time.  We were surprised since other subscriptions take weeks to get to your home.

We are happy!!",4
Great magazine with lots of new beauty products to learn about.,3
"I have had a subscription to this magazine for years.  I enjoy the articles.  I would recommend it to anyone who loves television programs, movies and books.",3
Love it but haven't began receiving it yet.,1
I thought I was getting a printed copy of the magazine.....,0
Requested refund articles not that good...,0
Best cooking magazine around. Lots of pictures. NO advertising! I love it!,4
"I've always loved the print version, and the digital version doesn't disappoint. I love reading on my Kindle. Well done :)",4
"I was first enticed by the free tote. Then I actually got the magazine and fell in love with it. It has great recipes and a great knowledge of good food.

Subscribe now",4
Wonderful recipes in this publication.,4
this was a magazine my husband wanted to read so we tried one issue first before subscribing.  Not full detail like a hard copy but enough to make it worth your while.,3
I have never gotten this product so it's hard to know how to rate it.  Wish amazon would send me things in a timely manner.,0
This magazine had too many ads and not enough content.  I was not inspired and I thought it was pricy.,2
"It was not what I expected and I would like to stop my subscription.""cruising to me is not buying a boat",0
This is a good magazine. But if you have an Ipad they give you the print and e edition for 5.00 here its 2 dollars plus a month. That drags me,1
Great articles and interesting stuff to read.  I enjoy this magazine.,4
"I say this about most of my current paper prescripts, this one is better online than in hard copy.  Too many ads to get to substance.",1
Didnt keep,0
"The magazine is ok, but erratic subscription delivery.  $22 for only 6 issues is a bit steep, even for a niche sport.  I never know when I'm going to get an issue, or how many.",2
"My favorite magazine!  Well, one of my favorites.  I love the articles, recipes, and helpful info.  It's always so beautiful too.  Perfect for my ""me time"".",4
"I am looking forward to receiving the magazine, BUT it's taking 2-1/2 months to receive the first issue!",2
"DO NOT BUY THIS HERE. For one it is too  expensive and two, the actual economist version is much better than the amazon subscription.  I am hugely disappointed.",0
Just love Dr. OZ,4
Do not like the page set-up for my Kindle.  Prefer Comso's flexibility.  (why the hell is there a limit on how many words you can post-now thats dumb),1
Not like it use to be 30 to 40 years ago!,2
Lot of advertisements,2
Enjoyed my HGTV magazine!,3
This magazine covers everything from how to preserve your garden vegetables to do-it-yourself solar.  I'm so glad I finally broke down and got a subscription.,4
"I ordered this subscription 3 months ago, I won't need it soon and I have no idea if it will ever show up...",0
My brief reading  was that it did not hit the mark on the article  which I read,0
I do not enjoy the whole book idea od the puzzle on 2 pages. I like one puzzle on each page.,0
My daughter looked forward to getting this magazine every month! Great read!,4
"This magazine used to be good, but now it's like flipping through a catalog.  Even with the cheap subscription, I did not renew.",0
This is overall a good magazine.  I like the reviews and have tried a few of their recipes with much success.,3
A great magazine for people who love guns.,4
Solid magazine.,2
"good magazine, interesting articles.",3
My wife is the vegetarian in the family but I like the times so I can find things to cook for her,3
My only complaint is this magazine keeps getting smaller and smaller.,3
"This magazine gives great ideas and inspiration for design and decor.
It is, by far my favorite decorating magazine ever!",4
I am 60 years old and this is not appropriate for me. It is more for a younger person. I would not be able to do any of the exercises .,2
"Wonderful magazine
The pictures are so beautiful and the articles informative.",4
I bought this subscription for my mom for her birthday and she loved it.  She read the first issue and can't wait for the next one to arrive.  Thank you.,4
"I was a little dissappointed in the lack of meaningful content in this magazine.  Remembering how it was in the past, it seemed to me that there were way to many ads.",2
The best beer magazine ever!,0
"Most of the magazine is ads, not renewing my subscription",1
I enjoy this magazine.  I have been a subscriber for many years.,4
Great gift for my niece. She loves it.,4
Lots of great ideas and helpful information. This is my go magazine when I am looking for looking for a new project.,4
"As usual a winner! An awesome magazine any way you get it, digitally, or hot off the press! Transworld never disappoints!!",4
Just got my first issue!!  I LOVE it!  Lots of good reading.,4
I was surprised to see that the subscription include magazines from 2 months ago. It was not such a good surprise...,2
I bought this for my kids but quickly cancelled after seeing all the tobacco ads.,0
Love this magazine.,4
The best monthly car magazine out there. Way less typos than Automobile or Car and Driver.,4
Says not compatible with my Kindle and downloading to my iPad is not an option. How do we I read it?,0
"Always something interesting, been reading it for years.",4
I always look forward to getting each issue.  There are great patterns and I always find a new project. Also very helpful with knitting tips.,4
Forget it. This magazine has declined into just another rag without substance.,0
Not my favorite magazine and after looking at an issue I can see why. No really good topics to read about. I only paid .99 cent so I cant be mad lol,2
"Interest in this magazine, good coverage of day to day living and very good presentation.
I like to receive it at home",3
Great publication to keep up with the world of automobiles. A must for any auto enthusiasts who dares to dream!,3
Not enough content of food and other interesting articles for me.  I mainly went to the mag for Clinton Kellys info which was a short piece.  I probably would not subscribe,2
"I enjoyed this magazine, but did not really love it and as it got higher in price my interest declined to the point where I lost inenrest completely and no longer subscribe.",2
I paid for a whole year's subscription but was luck to get 1/2 the magazines.  I even contacted the publisher and no one could ever get the mess cleaned up.,0
"My wife and I both enjoy the wonderful and informative articles. Gives a perspective and insight that is hard to find elsewhere. Truly a ""must read"".",4
Not very interesting.,0
Always the best Information!,4
This issue did not catch my interest as some others I have had but I am loking forward to future ones.,2
Not a Christian magazine by my definition. It's gone down hill.,0
I think I'm getting overwhelmed with things I should be cooking. Not a bad choice.,2
Great that the digital download is quick. Still have not gotten the magazine or the tote and it's been a couple months.,2
Sent it to my son. He really enjoyed the articles. Still waiting for another one to arrive.,3
I can not read the TV guide it is too small a print and will not order it again. I thought I was buying the print TV Guide.,0
Photography magazines offer a great learning experience. This one is no exception. Even the advertising shows great photography.  These always arrived timely in great condition.,4
Very good recipes and info.  I like the easy referral chart in the back.  Thanks for a great useful magazine,3
Did not meet my expectations.,0
was not as interesting as I anticipated.,2
"this was a gift for, my grandson.  this is his love.  he is waiting to be  accepted at a college in Boston with his guitars.",4
I love being able to tap into my daily meditation where ever I am.,4
I hve not recieved a single issue of the magazine yet. I would like to get the magazine or havey money refunded.,0
Nice patterns,3
Crap on toast,0
"Relevant to those who live here.  Things to do, new places to eat.  Great articles.",3
Very disappointed my gift to my friend was not received yet. it was going to be a gift but don't know why it was not received yet. My advice look for something else.,0
This magazine has the best pictures and articles!,4
"The headlines on the cover are not on the inside.  The cover gets you to buy the magazine, but does not deliver the goods.  I don't think I will renew this subscription in a year.",2
"Ordered June 9th, and no magazine yet. I've ordered direct way after this and received other titles already. No excuse not to have by now.",0
Never able to access the online version.....that was what I wanted....,0
Once I seen Anderson Cooper on the cover. All I can use this for is Toilet Paper.,0
I don't think I'm cut out to be a vegetarian!  I'm sure vegetarian's would like it alot.  Maybe the next issue will have some good vegetable dishes.,3
Get this every year for my grandchildren. They pass it on to me. We LOVE the info it contains and look forward to its arrival each month.,4
Gave as a gift to a friend who would like the stories it provides.  Has a bit of variety.  Entertaining.,2
Have enjoyed now and then watching her show. Bought this for gift!  She always has good ideas and offer great recipes.,3
I've subscribed to Entertainment Weekly for several years.  Was so excited to find this subscription -- $10 for an entire year.  Very happy -- already receiving magazine.,4
"Great gift for my elderly parents.  So good that they passed it on to their friends after much bribing.
Major points for my on this gift.",4
"The stories, locations, and special interests topics are spectacular and well written.  Would recommend this to all of my friends.",3
Lots of great information.,4
"Pretty skimpy magazine. If you want lots of ads, here's your magazine. The articles that are there are decent, just not enough content. May not renew",2
"Lots of flashy pictures, mostly ads, you have to wade through MANY pages of full-page ads before you find anything useful.  Very sorry I subscribed.",0
Review it!?!? I cancelled it and u still continue to send it to me and took my money! Now I'm getting 2 copies from u on top of that! What am I going to do with 2 copies of it!?!?,0
Proof of Heaven was a disappointment.  It was a lot of neurological detail that is not an easy read for a lay person.,2
My Grandson loves this magazine.  He gets a new one and shares the old ones with his friends. He loves sports he is great in basketball .,4
"We are going on six weeks and grandson still has not received a copy of this subscription. Can't give a review at this date, but thought we would be receiving his magazine soon.",0
This is one of the best publications on the study of ancient Egypt. This is the best way to keep on the latest discoveries.,4
"WE HAVE BEEN PATIENTLY WAITING FOR THIS MAGAZINE, WE HAVE NOT RECEIVED IT YET! CAN YOU PLEASE SEND IT TO US.",0
Great starter subscription price!,4
Best magazine. I love the recipes.,4
"I enjoy the articles in the magazine. There alot of cutting edge information and recipes in this magazine. Some of them however, may be a little much for me to try in the kitchen.",2
Got October's issue in November,2
Love the subscription,4
I like magazine..but I think would be better in paper form,1
This was my first issue and I like the content and the magazine.  I can't wait for the next issue to arrive.,3
Just not into magazines too many ads. But great price.,1
just got my first issue today. Not as impressed as I was years ago. I remember how I loved looking at this magazine years ago (20). Much smaller now and not so many ideas.,2
Got to me 2 months ahead of time. My daughter loves her first magazine. Ahe has never had any before so it was a nice surprise for her,4
I.love this magazine.  Do.much great info!,4
A good mag for those contemplating rehabing an old boat but deal mainly with over 25 foot boats which are quite pricey for someone on a 17foot sailboat budget.,2
Good read has many interesting articles,3
"National Geographic has been in my family for generations.  There is always something interesting, and we love it!  Thank you!",4
"The only thing I've recieved, so far, is the bill.
I know this is [ or was when I last subscribed ] a ten month magazine - but so far not even the usual promotional papers.......",0
Purchased mail order subscription for children.  You broke their poor little hearts.  They looked in the mail every day and never received one issue.  Heartless and evil.,0
"Great gift for my husband, Arrived earlier than expected.",4
I subscribed for a friend in prison and he never got one copy and I complained and never got a response or a credit for anything.,0
can't  wait to get my new magazine  every week!!!,4
"My daughter loves it, can't wait every month to receive it.",4
"Charisma provides Inspiring and sometimes challenging content, issue after issue. This is my can't miss magazine and I'm sure to read every issue.",3
The person I buy this for loves it.,4
Did not like it and do not it renewed,0
"The Magazine was okay, but I didn't love it. I probably wouldn't buy it again, because their were a lot of ads.",2
"Although the magazine received lots of coverage and advertisement, I don't think it lived up to all its pomp and circumstance. I lost interest in its content pretty quickly.",2
I HAVE NOT RECEIVED ANY ISSUE OF THIS YET BUT I BETTER REALLY SOOOOON!!!!!,0
"I cannot say enough about the Family Handyman issues. I love them, they are a great source of information. Awesome!",4
A must for modellers !,4
Only gotten two or three magazines and that's it. I paid for a year not a month. What's the deal?????,0
"thank you. I work for weight watchers, so I love reading her magazine",4
Favorite magazine.,4
wont re-order,2
This mag doesn't do its research.  Just saying something doesn't mean it is right.  Its that simple.,0
"Too many ads, not enough content.  Read online for free instead of paying for print ads.",0
"Very unhappy, Unable to get my digital copy on Kindle app without being charged again.",0
Our daily paper often differs from what is listed in TV Guide.  And  it's usually correct. Why is this?  I can't rely on the TV Guide listings.,2
Lots of sex/tobacco/inappropriate ads. Seems like there are far more ads than articles. Definitely canceling my subscription.,1
Magazine is infomative and interesting.  Can be used to assist in investing or just keep you well informed on the bussiness world.  Very pleased with my susbsription.,3
Great magazine to read and enjoy for baby boomers. Highly recommend this periodical for young and old a like Great,4
The magazine itself is fine but all of the adds that I get mailed now are really annoying.,1
The renewal subscription started before my current subscription ended.,1
"It's not a full.guide. It only shows evening prime time shows, not daytime for weekdays and weekends. Would not purchase again.",0
I have orderd this but have not received any issues yet - how do you rate something they have not sent you?  It must be 6+ weeks since ordered,0
Meh. Thin mag. Not sure if I would subscribe again. I find at least one article that applies to my interest.,1
I purchased this magazine when my children were little and now I am a proud grandma and revisited this magazine which I still enjoy.  Thank you for the wonderful Family Fun ideas.,4
I feel like I have been waiting years for this mag. I have been trying to eat healthy so I thought this would help still hasn't got here.,2
"Beautiful magazine but I stopped my subscription because print copy is 10.00 yearly, and Kindle edition is 19.99! The difference is too much!",1
"I received the first copy in less than 2 weeks, much earlier than expected! Love it!",4
I have been subscribing to this magazine for years.  I look forward to each issue.,4
"We have been subscribing to this magazine for several years and it is definitely our favorite.  Beautiful photography, poetry, and a wealth of history.",4
Waist of money !!,0
"There are way too many ads, but I do like some of the articles and recipes. More coupons would be nice.",2
Not thrilled with publication.,1
It's not good. It's not creative. It's boring. Can I return this?,0
"Best bike magazine ever, love it. Great articles on riding safety too. Ron L",4
"I've been a fan since 1976 and it has grown with me.....It is infomative, witty and reflects my image! AWESOME!",4
Love people magazine!,4
I subscribe and Takes abot four months to get the first so I get it at the news stand but is nothing good On it!,0
My husband loves this magazine.  He can't wait for it to arrive every month.  It is the first thing he reads when a new one comes in the mail.,4
What does the title say 'kindle edition' and then when you try to subscribe it says that it is for fire phone only?,0
The subscription of USA Today newspaper took over a month to start.  This is way tooo long to wait for a newspaper.,0
I love the Economist and am all for saving a few trees and getting the kindle version but the price needs to be lower than at the news stands - period.,0
"I love this magazine because of its freebies, tips, and funny stories. It doesn't cost a lot and it features a lot of cool people",4
I'm sure it is a great magazine. Problem is we have yet to get ONE issue! I think 7 Months is long enough to expect SOMETHING to show up!,0
I love Readers Digest.  Your price is amazing.,4
Ready great format for tablets,4
"Discovery Girls magazine is my absolute favorite magazine! From embarasing moments to helpfull advice columns, it has everything any tween girl could want.",4
"Great Mag. Lots of informative articles, not too many ads, useful advice, awesome pictures, a wide variety of all makes and models.",4
The best magazine for the watercolorist.,4
I absolutely love this magazine!! I can see myself in here. Essence had great articles and stories if can relate to!!!!,4
"Keeps me interested... But the fashion is all incredibly high priced, not something you can ever afford, which sucks.",3
Love the magazine but wish I could receive it promptly every month.,0
I don't like the style,1
Not what I expected.,0
I'm just not a fan of wired magazine.,0
Really great mix of ideas and inspiration - but a few too many dress advertisements - would rather see more styling inspiration,3
I got just 2 issues out of 12. I contacted the seller who directed me to a middle vendor who never replied back. Money down the drain.,0
great magazine for those who love new england,4
I ordered this subscription for my niece on June 7th and it's now October 31st and she still hasn't received her first issue and there has been no response from the company.,0
Kindle screens are too small to read the magazine. Please make available for kindle pc.,0
Love this mag.  read it cover to cover every month!,4
"Love the magazine, love the photos, love the writing. I've been an on and off subscriber for over 10 years and I'm glad to have it back in my home.",4
"The writing/articles used to be much more interesting, plus there are a ton of ads in the magazine now. Not as good as it used to be.",2
I love this magazine for decor and cooking ideas.,4
I have read Reader's Digest most of my life. Love the short articles and just love this company.,4
Love my magazines on demand,4
"Great articles, downloads fast without any issues every week!",4
Too many advertisements !,1
GREAT MAGAZINE MY WIFE CAN READ TO KEEP UP WITH THE GERMAN NEWS AND GOSSIP. THE COMPANY HAS A RELIABLE SERVICE CARRIER AND VERY FEW ERRORS.,4
No stars because I can't access my digital copy as indicated on-line.  Not impressed.  Rip off!!!,0
I canceled the subscription because I no longer wanted/needed ot,0
it was promised to extend my present subscription.  instead I am receiving two each month  that is unsatisfactory!,0
I ordered this for my hubby I only received 1 issue on a 12 month subscription. What a waste.,4
The best of the best.. Always exciting stories...,4
Love Vanity Fair! My go-to magazine! The price was great too! Now I can read the magazine in print and digitally and received a cute tote bag as well!,4
Ugh. Seriously every issue is the same stuff. Never thought I would get bored of sex,0
"Unfortunately, I canceled my subscription since they introduced the NEW version of Playboy. I didn't like it.",0
I love this publication. It is always interesting. A good magazine for your break room. Id buy it again for myself.,4
"The new playboy is a joke,  they removed everything that made it funny and great. Do not waste your time or money I wish I hadn't.",0
Nothing more than Maxim Magazine these days. I wish I had tried Details instead.,0
"OK but too ""what if"" and science ""fiction"" compared to ""Popular Mechanics"" which we also enjoy.",2
"I enjoyed a magazine I've always liked. Disappointed that it has become so small, but several articles appealed to me tho I am an 85 yr old grandmother.",2
This is a wonderful magazine.  Purchasing from Amazon was the best!  I highly recommend it!  The articles are interesting and well written.,4
The best magazine on the market,4
Love Dr. Oz magazine....but have not tried the digital as of yet....,3
Great gift for my elderly Mother.  She looks forward to getting the new issue each month and the large print makes it so much easier for her to read.,4
"Wanted a little more of activities, and planning to do with kids. Came with a lot of comercials, best thing was the food and recepie section.",3
My favorite magazine! Been receiving Coastal Living for years. Love all of the beautiful decorating ideas for life on the water!,4
It's okay. Has a lot of recipes but it is low on articles with content,2
Love this magazine look forward to it every month,4
"I ordered this June 2nd, and now over 2 months later I am still waiting and every time I check the delivery date is pushed back more and more. Don't waste your time or money here.",0
"I can't post what I want so all I will say is, Stay away from amazon magazines. It is a third (if not a forth) party purchase. I went direct after this blunder!",0
We have purchased this magazine for the grand kids for years.,4
I love this magazine.  One of my favorites for all the latest on nutrition and health.  This is one that I absolutely read from cover to cover each month!,4
When will my first issue arrive?,0
"solid magazine, glad for the subscription",3
Stopped coming,0
This is a good magazine for guys of all ages with timely advice and thoughtful articles. Always well written and thought provoking,3
In 10 weeks received only 1 issue ! Cancelled,0
Waste of money. Maybe if you're 25.,0
Enjoyed the subscription.,3
I can't find this magazine on my kindle,1
I love to hear and read about archaeology. I have a subscription for another archaeology magazine. It is exciting to read about finds in the Americas. I will renew this magazine.,4
"I Love this magazine. Very disappointed that I can't read it on my Kindle. So I, of course, won't be ordering it. I wonder if I cold read it on my computer.",2
"Rate to find a good article. This magazine is all ads. Even the ""articles"" are just selling something.",1
Magazine is okay and will continue to subscribe.,2
Great little magazine for my riding kids. The kids read it from cover to cover every issue. I'll keep getting it as long as the kids ride.,4
Purchased this to read the article on great summer trips.  I was disappointed with their selections.,0
"Only E magazine I could find quickly about bicycling.  Forgot what a waste/drivel for ths masses this magazine is, don't waste your time.",1
I ordered this on 12/23/08 as a gift and the person still has not received their first issue as of 2/3/09.  Very disappointed.,0
"Good articles, need more pictures- illustrations...",2
"It is very pretty magazine but I feel it is only for professionals,
I didn't like it and end up canceling my subscription.",1
"Great value.  New practices, fantastic and well written articles that help me live my life mindfully. Learn more about your practice.",4
Good magazine on mens view. Always showing the latest fashion trends of men. Good quality magazine. Its availability in a digital format is a plus.,3
"I enjoyed reading the Health magazine, but I won't get it anymore because of the price. $5 a month is way too much.",3
"I ended up cancelling, because it became too political. I wanted more fashion!",1
"Ive always enjoyed this magazine- its informative, educational and supportive of my family needs for home, school and work life.",4
Best writing around.  Much nicer companion than the New Yorker.,4
I love this magazine - my husband is vegan and I have found fabulous recipes.  I also love to see the wonderful pictures.,4
Good magazine to read for ideas and then throw away.,3
"DO NOT SUBSCRIBE IT AT AMAZON. I NEVER GOT ANY ISSUE!
TOTALLY WASTE OF MONEY! I RATHER BUY A CUP OF COFFEE.",0
I really love O Magazine - it always has great articles and the color photos are excellent quality. Makes for a great gift!!,4
Basically a recipe magazine cookbook with pics.,1
I love Essence! Great info on various topics important to African American women.,4
Love this magazine!! Great recipes. Great new ideas to add to your meal rotation. Healthy and most importantly easy to prepare and cook recipes!!,4
"Can't figure out how to access it.  No directions ever came.  Nowhere to be found on ""Manage my Kindle"".  Good price for a print subscription, but I didn't want that.",0
Just OK.  I kind of like the old fashioned magazine.  Doesn't have enough pictures and not very easy to navigate back and forth.,2
"This is the best publication around, for book lovers of all genres.",4
nothing rec'd after multiple months,0
While I like the magazine I struggle finding recipes I can change to take onions out and i am allergic to them.,1
"My husband loves this magazine, and you can't beat the price!
Excellent value for a quality publication.  Will continue to renew.",4
"great magazine. my bro loves the articles and the gift. He spends all the time he can in the woods, so this is the perfect magazine for him. yeah!",4
about 95% advertising...I cancelled it...,0
Great mag for anyone,4
"Everything was perfect, great transaction would do it again",4
"What a great magazine! The illustrations are easier to follow than photos, the recipes are great. Love it!",4
I would not order this magazine from this site.  Ordered 2 months ago and still have not received yet.  Not satisfied with turn around time.,0
This is a truly excellent magazine. Offers a great deal of help. The product rating is especially useful. The wonderful photos are a plus. I renewed my subscription.,4
didnt like the format overall...seemed like alot of ads but there isnt...its just how the mag is set up...too many thumbnail pics that are hard to see!,2
I'm very happy I subscribed to this magazine. Great articles written by well known and well repsected Christians.,4
I got this for my mom and she loves it.,4
Won't be renewing.,1
"I have got the magazine I ordered, but the ones I have bought at the news stand I have enjoyed.  This is why I subscribed to it.",3
Grandson not interested in this cute book.,2
Only a few articles in each issue that interest me.  The furniture make-overs are my favorite.,2
"6 weeks and waiting. False advertising, they meant 10 weeks for first magazine, not the 4 to 6 as quoted on the order subscription. NOT SATISFIED",0
who doesn't love the food network!?!  All that goodness in a magazine delivered to your house :),4
I did NOT order this!,0
"Really has gone down hill!,, I finally canceled my subscription after they starting writing articles based on their political affiliation!!",0
90 % ads. Very little content. Didn't receive the clutch.,1
Best magazine for anyone who loves the coastal way of life!,4
"I'm already paying for the subscription. Why can't I download the magazine under ""current subscriber?"" Many magazines do this. What gives? One star until things change.",0
It took MONTHS before my first issue arrived.  Lots of ads.  Not as many recipes as I was hoping for.  Won't renew.,2
This magazine was very informative.  We have learned a lot from it.  Now we are both Diamond Members with Royal Caribbean and appreciate all the info we received.,4
"Always love Southern Living and now that you can get it digital, even better!  Recipes, gardening tips, travel and decorating ideas.",4
Won't let me download issues in iPad. Reset the password 50 times. Nothing works,0
The best.  I'm so glad it exists.,4
This publication is geared to travelers who have unlimited funds.  Not for the average traveler.  Very little useful information.  Seems extremely pretencious.,1
"This is just excerpts from books, not worth it, cancelled it.",0
Photos and text look small in Kindle and they can not be enlarged. I deleted it and frankly I don't see use for it.,0
I always find a lot of good information on health in this magazine. always find articles that I have an interest in.,3
Good service from Wired! One of the best magazines left to date,4
"4 Issues is a bit of a stretch. I've gotten 2, Spring 2015 issue was cancelled, who knows about a Summer 2015 issue. I've received more renewal notices than issues.",0
For $29.99 USD you get a year sub and a free book if you sign up through Juxtapoz. Anyone that falls for this trap deserves to pay 10 more bucks.,0
"I cannot say enough about the Popular Science issues. I love them, they are a great source of information. Awesome!",4
son loved the magazine,4
"I pay by subscription for this magazine, but I can never download the issues to read.  This magazine is a waste of money!",0
I ordered the digital Kindle edition and never received it.,0
I don't think that the magazine suits the Kindle layout. There is also alot of ads which make the process of reading it harder.,2
Kelly-K of Shiftn Steel Sport Riderz says its a magazine for folks like myself who love to ride! [...] check it out!,4
"If I could, I would give this 0 stars. I have yet to be able to download the magazine.  Next time I will just buy a paper copy.",0
"Yoga poses, sequences, food advice, meditation advice, references for music, books, retreats, etc. I LOVE the journal and will be a subscriber for life.",4
best mag for ideas,4
All it is is advertizing.,1
Do not care for the writing of the articles. Very predictable and boring.,1
Received only a half of issues.,0
I cancelled the subscripton before it began because i found another offer at half the price.,0
"Baseball America is, hands down, the BEST baseball magazine in publication today.",4
"I love this magazine, it is so informative and helpful. It has great articles, tips and facts for any women. Love it and will renew when the time comes",4
"Was interesting but seemed to have a lot of ads.
Maybe I am just not part of the magazine generation.

Did have some interesting beers to look for though!",2
All four of my daughters ranging in age from 18 to 10 love perusing this magazine. I loved the price on Amazon!!,4
Philosophy Now has accessible articles that anyone can enjoy from the lay person to more sophisticated reader of philosophical perspective.,3
"This is my FAVORITE magazine of all time. Great articles, recipes and the COUPONS rock...pays for itself with the first issue of savings.",4
I love this magazine; the recipes delicious and easy to follow.,4
my mom loves the magazine,4
"Great recipes and tips, but dammit Jim the ads have gotta go, lots of usable info. Get padt the ads and you've got it licked",2
GREAT MAGAZINE! A MUST-HAVE for all reptile lovers.,4
Thank you for offering the best price anywhere on Vanity Fair.......and the tdy is very handy,4
I got a 3 yr subscription for $12!!!!!  This magazine has such awesome ideas & articles! I love it! A parent must have!,4
Every issue makes me want to visit or move to Maui.  Beautiful Photography and interesting articles. What else could you ask for.,4
"I love, love, love this magazine!  It never fails to disappoint me.  There is something for everyone in this publication!",4
Good magazine with informative articles.,3
Has A Lot Of Info And Product. Data On Shooting Equipment For RIfle Shooters And New Products On Rifles Like Looks .,3
Cosmo is my favorite magazine and at $5/year how can you go wrong? I love all of the articles and advice.,4
Received first issue & found it very helpful with my new iPhone !!,3
Not very interesting.  It is not worth the money,0
The magazine came so quickly! I was very happy! The $5 for a year autorenewal deal was awesome.,4
I've always loved this magazine.,4
"My review is that I can not yet have a review. I still have not received my subscription. I am familiar with the product and love it, but I should have received it by this time.",0
"This is perhaps my favorite magazine of this type. Interesting, beautiful homes in each issue with inspiring photos to boot!",4
"Some tips, a useful article here and there, but then, do you really need it?  Just a bit less tree in the world, and how is that very zen?",2
I have not recieved my copy yet.  It was supposed to be deliver by aug 1st.,0
Mom & I love this magazine!,4
"The price was a good value, however, it takes forever for the first issue to come. So if you order for a gift be sure and let the recipient know about the wait.",3
"Will not work with the kindle app, ONLY an actual kindle device. Doesn't seem fair.",0
"Absolutely a great magazine. Excellent for all level of cooks.  Incredible variety, and every single thing I've made from this book came out delicious.",4
"Enjoyed the diversity of topics, and the well written articles.  Gave me pause for thought.  Look forward to the next issue.",3
"Nebrasska Life I am from Nebraska, but have been away for many years, I enjoy the magazine very much. It brings back memories of the small towns and how we kept active.
Duke",4
Way fewer recipes than I'd hoped. Tons of adds. But not bad.,3
"It is not a newsmagazine,just not for me.",2
"There's no a whole lot of content here.... some pretty pictures, but it just felt like there should have been more.",1
I really can't rate this item yet as we have not received it yet.  I should have just subscribed directly with Sports Illustrated because going through Amazon takes too long.,0
This magazine has a worth of knowledge and reads very well on my Kindle Fire. I plan on purchasing a subscription.,3
The magazines contents could be a less yuppie-focused.,3
I haven't received any issues.,2
"My favorite magazine, only to be followed by Popular Science - which is a must have also. A good mix of all sciences.",4
Excellent Magazine!,4
"One of the best for keeping our daily ""spiritual life"" in the moment!!!",4
"I am always waiting to get my next issue, every page is extremely captivating and fun, a awesome magazine for anyone who loves science and technology.",4
Every serious dog owner should read.,4
"Good product has a little something for everyone, which is nice that the theme isn't focused in one general direction.",3
Its September and still have not seen one issue (3 months),0
What a waste of time and money,0
Far too many ads,1
"when I signed up I expected the subscription to be added to my present subscription, I received to copies today. Please correct subscription",0
i cant wait for each issue to arrive I love this magazine has tons of diy projects and tips,4
I love watching Food Network but I can't say that I like this magazine.  I have yet to find a recipe worth trying.  Some good information in it but a bit disappointed.,2
The most recent issue of teen vogue is seriously so bad I threw it away. I've got no idea what the people at Teen Vogue are thinking.,1
"Great price for a wonderful magazine. You can not go wrong. Arrived before it was supposed to, so even better.",4
Got this subscription for my son. He enjoys the articles that discuss the new games that are being released in the near future.,3
"Needs more content (i.e., product reviews particularly but also articles on technique) and less advertisements.",2
"Love this magazine! Great recipes. Have been using the website for years, so was glad to find it in print.",4
I was subscribed to the magazine for many years and USED to love it.  I hate this kindle edition.  All ads.  Cannot find a place to unsubscribe.  Help !,0
I've deleted and reloaded twice and still haven't finished the first issue  and I have to reload the magazine each time i reload the app,0
