review_id,review_text,label
34064,Some issues come - some don't. Not again. I would not recommend ordering magazines until improvements are made. Only product I have ordered the has not been satisfactory.,2
34065,"good mag. nice articles and enjoy seeing the new things that are coming out.
nice articles on long term test of new cars",4
34066,I love every time i get this magazine in the mail!  Fantastic Reviews!  It is always shipped right on time!,5
34067,"Great price, great magazine.",5
34081,I stopped getting this magazine about 3 years ago. Decided I wanted it again since the price was right the magazine is horrible now. I am sorry I got it again.,1
34083,I wish there wasn't as many ads but still great reviews on cars and all kinds of new cars coming out.,4
34097,I tried to get my address changed and nobody has answered me yet. I was displaced because of the hurricane.,1
34103,I ordered the magazine because I'm thinking about buying a new car. Mostly I enjoy reading the reviews and seeing pics of latest model cars. It definitely fills the bill.,4
34105,I haven't received a single issue yet.  I hope my subscription  does NOT begin with last month's issue or even two old issues.  That's happened to me before.,1
34128,Didn't have a lot of what I wanted and I now have no need for magazines whatsoever. No point in waiting when I can just read what I need online.,3
34143,I am still waiting for my first issue. It has been paid for but this review request reminds me that I am still waiting.,1
34166,My grandmother is an artist. Last two years I am giving this magazine as a Christmas gift for her. She loves it a lot!!!,5
34170,International artist is the best art magazine going.  An absolute must have for anyone with any art interests.,5
34188,Conservative magazine that fits my views.,3
34193,Do not pay for this!!!! I only got 2 or 3 magazines the entire time!! Such a waste of money!!!,1
34194,I didn't get the first two issues,1
34195,"Zero star, i received damage magazine for all 4 issues. No more
Again and again. I have to request for good condition for every issue. Very disappoint.",1
34196,There's such a large emphasis on wedding dresses. The magazine is pretty much just pictures of dresses. I subscribed to 2 wedding magazines and they're both really disappointing.,2
34201,"Nice magazine
Car seat returned because it was a duplicate",3
34202,Used to be a great magazine. Then they had to insert themselves in to the presidential campaign. Idiots!,1
34206,Best magazine in the English language.,5
34214,This is the absolute best wedding magazine hands down. It has you completely covered from style to venues to creative bouquets to great food and great DIY ideas.,5
34226,Was not able to download to any of my five devices?,1
34231,A good Read,3
34249,Really great mix of ideas and inspiration - but a few too many dress advertisements - would rather see more styling inspiration,4
34252,It would be much better if this was available for iPad it is to hard to read on the iPhone.,2
34268,"This has been a great help for my daughters wedding coming up.  I just love this, because we can see what is the latest and what we are thinking of doing?",5
34272,I enjoyed reading the articles in this magazine. Ordering the online version was so much cheaper than buying the print version but I miss being able to tear out pages.,4
34287,I'm a wedding photographer who loves finding new inspiration for my future events. Martha Stewart weddings has some of the best visuals I've seen by far.,5
34293,"I like this magazine.  It's kind of pricey and has far too many ads, but.....all in all it's a pretty good magazine.  I especially like the articles and pictures on real weddings.",4
34299,"I like the mag, but like Jon Stewart, I just wish it could be less liberal.",4
34305,Very up to date news and opinion. I read about issues before the television news groups report them. Very informative.,4
34307,I found it difficult and distracting to read on the Kindle FireHD. Got lost in the content and gave up.,3
34343,One of the most important magazines you could ever own. So useful and insightful. Love it.,5
34347,always great ideas. Love chesamerica@gmail.com,5
34349,Amazon did a pathetic job to a fantastic magazine. The Kindle edition is hardly readable.,1
34351,Brought it and most of the things are not related really regret buy it,1
34355,This was a renewal; not a first time purchase.  I have not received any magazines to date.  I renewed on 2-12-08.....,1
34357,"I think the title says it all.

I renew using Amazon... no magazine yet.",1
34364,I can not tell a page of advertisement from a page of an article!,1
34375,This quilting magazine is filled with wonderful ideas.  The colors choices are great and you have a choice of easy to hard quilts.  I love the magazine.,5
34383,I didn't buy this piece of crap!,1
34385,I don't think that the magazine suits the Kindle layout. There is also alot of ads which make the process of reading it harder.,3
34388,Best quilting mag anywhere,5
34390,"Changes format, fewer pages and all quilts are made with big chunks of fabric.",1
34404,Enjoy it every month,4
34406,Not quite the magazine it used to be but still very informative,4
34407,A good look at cars and trucks.. foreign and domestic. It also reports on trends and influences on the industry.,4
34408,I got this subscription for my Mom for her birthday.  She quilts daily and loves the magazine.,5
34411,"Being a traditional quilter, the so called ""new pattern and design"" choices does not appeal to me.  Neither does the many small project suggestions.",3
34412,The McCall's Quilting magazine is my favorite quilting magazine.  The articles contain variety and the patterns and quilt information are easy to understand and plentiful,5
34416,I'm not a quilter but my daughter loves it and asks to have it renewed each year. A nice gift that gives all year.,4
34418,"very well written, very insightful and informative",4
34423,"For a magazine that is supposed to be cutting edge, it has one of the worst Kindle experiences out there.  I may as well be reading a PDF.",1
34426,Love Fast Company content. But impossible to read on the Kindle Fire. Any ideas that would make it more readable -- like the 'print view' in NYT.,2
34434,If you love cars then you can't go wrong with this subscription!,5
34443,I have not received a print or digital copy of the magazine yet.,1
34449,MY 92 YEAR OLD BROTHER LOVES THIS MAGAZINE,5
34450,good book,4
34459,"Well written articles, good start up info as well as articles on established businesses.",4
34476,it won't open. it says that its on another device.. this is the only kindle i own. DONT PURCHASE.IT DOES NOT WORK.,1
34492,Great over priced,4
34495,"Bought 3 years magazine subscription by written check, they only give me 1 year and ask me renew today, What fraud, never again",1
34503,"Patience.... because unless you are a true Geek
it requires you to go through multiple copies
to find articles of value in applying
& appreciating the technology
it reports on.",3
34505,Nice format and I like the fact that they review companies with different sizes. You get a chance to look at all sorts of companies and managing styles.,4
34512,The info is good and the issue out earlier than the news stand.,4
34515,The mag is filled with ads. The cars featured are not really interesting.  It is still a teenagers window to the world of could be.,3
34524,"Ordered as a gift.  The order process was confulsing, and never reached the recipient.  I'm sure the magazine itself is great.",3
34528,"The best car magazine on the market today.  I have subscribed for eight years. Great website too!
Covers everything from a $17,000 car to a $2,000,000 car.",5
34532,"Full articles and adds. Guess I could do without the adds, but then it would not feel like a real magazine.",4
34557,"But, on Kindle, it's hard to read and navigate. Guess I'm just an old guy who likes to turn the pages.",3
34584,Good business stories with a tech focus.  Not as good as Wired but still a quality pub.,4
34593,Ordered this magazine two months ago and as  yet have not received one copy.,1
34611,"I love True Story.  I have loved this material for many years, and was very happy to be able to purchase it once again.",5
34616,"Good mag, but not great like Automobile magazine.  A little rah-rah for my tastes, but does a good job covering some excellent European cars.",3
34619,Awesome magazine with actual true stories.  They are heartwarming and interesting.  Have been a loyal reader for a very long time.  Keep renewing my subscription.  A must have.,5
34624,One of my Mom's favorite for years...,5
34631,I renew this every year for my dad for his birthday. He's building a 32' Ford from scratch. This is his favorite mag!,5
34632,Ok magazine. It has lots of information regarding new bikes. Not much regarding older bikes or mechanics.,3
34636,My husband says it's not as good articles as they used to.  I won't be renewing it for him.,1
34650,Decent articles for a thin rag mag.,4
34651,Arrived on time and as described,5
34654,Best dike book in the world !!!!,5
34657,"Never got this on My Kindle fire, did not download. It did work on our I-Pad mini.",1
34661,"If you ""must"" ride (as I must) then you ""must"" read Cycle World and it's ilk.",5
34664,I renew every year.  Always enjoy reading!,4
34668,"Ok to read, but predictable...if you love a magazine and cup of coffee in your hands, worth getting.",3
34682,Great mag.  Outstanding price,5
34685,"Can't go wrong with Cycle World.  If you are a motorcycling enthusiast, this is the magazine for you.",5
34694,great mag covering a wide variety of bikes.,4
34705,"Always liked this magazine. Used to get the hardcopy, but now I have a kindle so I get cycle world electronically.",4
34710,Hubby likes it.,4
34711,"Great magazine, good tips and tricks that you can apply to every day riding.",4
34721,"Really good articles, written by who actually ride motorcycles.
Not a collection of paid articles from bike makers, who wants to advertise their products.",4
34743,My husband loves this magazine and gets excited every time he gets one thru the mail!  So glad I ordered it!,5
34753,Always great articles and very informative. I will be a subscriber for years to come. The pictures are very cool also....,5
34763,Got my TWO issues today- don't appreciate getting the current one and last months' at the same time. It's like getting 11 issues for the price of 12.,1
34766,"This magazine was advertised on Amazon.com in an e-mail to me for a price of $2.97, how come I paid double that ??",3
34773,Good gun mag to keep up with the latest,4
34774,Good articles and content,4
34776,More worthless articles them good or helpful just a bunch of adds,2
34778,Outstanding magazine that has been around for a long time.  Highly recommended reading.,4
34781,when i  was received this was to much wet with snow i did not complain for tha magazines. Thanks,2
34783,I have received only ONE magazine since ordering in JUNE!!!!!!  I have written numerous emails to integrated Media and Amazon and NOTHING has been done!!!!,1
34814,G&A and Firearms News seem to have morphed into very similar publications. Doesn't make sense to pay for both.,2
34816,"Good magazine, would have been 5 stars if were more articles and less advertisements.",4
34817,Got this for my Dad and he said he loves getting it every month!,5
34823,Have it as a Christmas gift. He likes it.,3
34824,Read from cover to cover each month. Great articles for gun lovers from beginner to expert.,5
34853,I sent my granny a year subscription to Quiltmaker and she loved it. It has beautiful quits & patterns in there. Highly recommended to anyone who loves designing quilts.,5
34872,Best gun mag,5
34887,My husband was thrilled to receive this as a Christmas gift this year....he loves his 2nd amendment rights ;),5
34889,One of the best knitting magazines,5
34890,I always look forward to reading  this magazine and to get inspired by the pieces that you offer. Mag girl from Tucson.,5
34905,"Being a traditional quilter, the so-called new ""fabric and pattern choices"" does not quite appeal to me.  Neither does the many small project designs.",3
34907,Quiltmaker has always been a great magazine - chalk full of beautifully made quilts and information about the quilter.  Beautiful magazine as always.,5
34911,I am subscribed to interweave craft daily but cannot access my account.i have sent a number of messages but have not received any answers.help!,1
34923,Great to read,4
34930,I've always liked this magazine.  I am not a fantastic knitter but like to dream about projects as I enjoy magazine.,4
34931,"I really don't think any other knitting magazines aside from IK are worth buying. It's beautiful quality with a nice mix of articles and patterns, and really good value for money.",4
34934,I always look forward to getting each issue.  There are great patterns and I always find a new project. Also very helpful with knitting tips.,5
34957,"I love this magazine, plenty of updated classic styles as well as some new fashion forward styles, takes your knitting from afghans and scarves into great wardrobe items!",5
34974,Subscribed for years and always interesting read,4
34978,love this magazine and the cheapest place I found it,5
34981,Wonderful magazine great articals,5
34989,So far it seems to be too much adds.,3
35006,Magazine is everything you expect. Disappointed with the wait time. It took 4 months to receive the first issue!,1
35024,"I have been reading Flying since the mid 60s.  While I miss some of the writers who have moved on, I still like the content and focus of the fine magazine.",4
35030,"Too many rifles, but is good value these days for mostly advertising.",3
35031,asexpected,4
35051,My son enjoys reading about WWII history.,5
35054,I love WWII history  for each american killed there were 40 or more Russians killed.,5
35070,THIS IS A TOTAL RIP OFF! THEY DIDN'T EVEN SEND THE MAGAZINE & IT WAS SUPPOSED TO BE A GIFT. DON'T WASTE YOUR MONEY ON THIS.,1
35073,A bird man's delight. Best periodical on this subject,5
35075,Okay Magazine. But because I am no longer a Prime Member it's no longer free.,3
35079,Great magazine at an unbeatable Amazon subscription price. A great magazine for all pilots and aviation enthusiasts.,5
35080,As a ww2 fighter pilot I love this magazine. Good subscription price Through Amazon.,5
35088,The best WWII Mag out there bar none,5
35092,I look forward to Flying more than any other magazine I read.,5
35102,Have had subscription for years and then found the price here was better than direct renewal.  Continues my subscription without missing an issue and no overlapping issues either,5
35107,"Shipping errors!  Good mag, but I only got a fee copies.",3
35108,"Plan and simple, I love the magazine.",5
35110,I can't really say. It so long for the first issue to arrive that I cancelled my subscription. I never got to read one so I'll say it's OK.,3
35112,This is my husbands favorite magazine. Every Christmas I renew it for him as a gift. It's like getting a gift every month...,5
35122,Great mag. Not very thick. Some good articles. Almost the same mag as the AOPA mag.,4
35127,The magazine is great. Don't use auto-renewal. You pay full retail cover price. Wait for a deal and you can get three subscriptions for the same prive.,2
35135,"Mainly advertisements, alright, not all that I was looking for.",3
35137,You like guns? get this! so many great articles and new weapons coming out all the time.,5
35163,Picked this thinking it would have more general information.  Would be good if you are a pilot and have an airplane.,2
35168,"I had a subscription for over 25 years, this is THE aviation magazine, every pilot should have it. Read it cover to cover.",5
35173,I love this magazine. Its so full of great information. I read it front to back every time I get one and keep them for future projects,5
35177,I always love this magazine! It's filled with so many helpful articles on every subject of natural living.,5
35184,Can not down load till 1 Aug 14,1
35198,Just a renewal of a magazine I've been following for 20+ years,4
35225,"New date is not on the label of my newest copy  which I just received.
I am unable to verify the renewel.",1
35231,Finally a quality and detailed magazine that I can trust to give me the information that I wanted to know on current and past items.  BEST OF THE BEST !!!!,5
35236,Love the amgazine,5
35243,Great publication! Both my husband and I enjoy the articles and actually use it!,5
35254,I just received my first issue on the kindle fire . I wish it had more photos and less ads,3
35255,"everything I want to know, see and read about every month. I only subscribe to this and Pop Photo only.",5
35267,"Lots of useful, current information, but somewhat rambling. Overall a very good source of information. This magazine appears to be for the very knowledgable gun person.",4
35268,I ordered this as a stocking stuffer for the boyfriend and he loves it! Looks forward to it coming every month!,5
35271,"Not as centric as some, and not as dogmatic in the article approach to firearms.

Did auto renew because I like it.",4
35296,Too many ads!!!,3
35300,Sent it to my son. He really enjoyed the articles. Still waiting for another one to arrive.,4
35315,This magazine has a worth of knowledge and reads very well on my Kindle Fire. I plan on purchasing a subscription.,4
35318,"The articles are decent, but the amount of info provided pails in comparison to what u can get with a simple Internet search.",3
35320,"Read it. Live it. Love it.  100 million plus strong, and behind every blade of grass.  Long live the republic.",5
35337,Love it. Just as I remember.,5
35357,Wish there was some way to link my existing account so i can make that bread on the go! Oh well.,1
35358,So expensive.just buy don't build,1
35365,This is garbage I don't know one company that takes two months to deliver. I'm sorry this is unacceptable. what a waste.,1
35387,"I have got the magazine I ordered, but the ones I have bought at the news stand I have enjoyed.  This is why I subscribed to it.",4
35390,This magazine covers everything from how to preserve your garden vegetables to do-it-yourself solar.  I'm so glad I finally broke down and got a subscription.,5
35404,We've found a lot of useful information on urban gardening and chicken care from this magazine. We're pretty impressed with the variety of content.,4
35410,"Have enjoyed Mother Earth News in the past; am not receiving my subscription as yet, but look forward to doing so.",4
35414,costs less from the magazine,1
35428,My husband's magazine gift subscription. It is a good deal for the renewal. He is all set for another year!,4
35429,I haven't received it . Not very good service from you guys . probably won't make that mistake again .,1
35432,I've been reading this magazine for 20 years now and it's always loaded with excellent and timely articles. Definitely the best of the best.,5
35443,"One of the best gun mags ever published, contains a good cross section of various types of firearms and shooting accessories.",5
35479,I learn something with every issue.,5
35480,Not what I  expected,2
35481,Not really ten issues.  Don't  receive all of the issues promised.,1
35497,"I've loved readers digest since I was young, good reading.",5
35500,Product just as described.,4
35516,I didn't realise that I would be put into a once a month book club by getting the subscription.,1
35521,I have read Reader's Digest most of my life. Love the short articles and just love this company.,5
35528,I want the large print not small but love the story in it. John Bradford,3
35529,this publication has changed. I'm 75 and remember a chock full weeks read,3
35535,there more advertorials than `magazine pages` i could not find even valuable information worths to read.,1
35536,Just wasn't a fan of it on the paper where,1
35538,Receiving the issues regularly. Is and always has been one of my favorite reads!,5
35547,"The articles are all too short and it's not that informative, but the pictures are interesting...",2
35552,Love these!,5
35561,"enjoyed magazine but only received 2 copies?i thought i was getting a years subscription,,",3
35562,"I enjoy reading NG Traveler. Great photos, news of particular interest to travelers and ideas for new places to visit are among the best benefits.",5
35563,not worth the money...My husband did not see any info in it that was different than the Original National Geographic.  That one is a great magazine.,2
35568,nothing domestic,1
35572,I wasn't too crazy about these magazines. Just didn't keep my interest. too bad.,2
35576,I only actually received one addition when there were supposed to be a few.,1
35577,only got one issue delivered when I paid for 6.,1
35581,to much advertisments,2
35604,didn't receive all issue that I paid for it,1
35608,I really was not impressed with this subscription. The articles are OK. Not much depth to them.,3
35609,"National Geographic has been a favorite of mine from childhood . The best, so informative. Just wonderful highly recommend you subscribe.",5
35610,not much I can relate to,2
35612,"Too many ads, not enough actual travel articles. The pictures are gorgeous though.",3
35613,"It certainly loses quite a bit of appeal without pictures, but the articles are short and interesting just the same.",3
35614,National Geographic should provide the reader with more of the history and culture.,3
35637,"Not sure who's reading my Readers Digest, but it's not me. Maybe the mailman is taking it to his house to read.  Needless to say I will not be renewing.",1
35645,This publication provides tremendously valuable insight and it explains everything with nice small words perfectly alligned for easy reading. I love it!,5
35658,"Beautiful, wonderful magazine for the traveler or the armchair traveler. It's from National Geographic, so you know it's gorgeous. Highly recommend. Delightful magazine!",5
35664,Purchased this to read the article on great summer trips.  I was disappointed with their selections.,1
35666,not worth the read,2
35667,One small sized magazine filled with advertisements.  Avoid.,1
35670,"The articles just aren't as interesting as they used to be.  Why would I care about the 20 best places to live in America?  I can't move there, so it's very boring.",3
35681,Easy and relaxing to read and covers many different parts of the world but not in enough depth.,4
35683,Always a treat to find the new copy in the mailbox.,4
35686,"I think it's just great, because I like any thing about travel. Awesome way to learn what's beyond my backyard !
Great photography too.",5
35689,A wonderful collection of insightful articles.,5
35695,I have always enjoyed the articles in here and am always sharing ideas with friends so I like what the subscription brings to the table.,4
35696,"Bar none, the best business magazine on the planet. Not ever an easy read, but always full of valuable insights and ideas. Well worth the price tag IMO.",5
35699,"I'm not getting it monthly as promised. Love the magazine when I get it, however. It comes sporatically.",3
35706,Did not get every issue  and it was sent as a gift. So i did not renew great little magazine though,3
35725,"It is very difficult to review a product or in this case a publication that has never arrived.

Little help!!

Where is it?  And when can we accept it to arrive?

Linda Drake",1
35731,Absolutely love Reader's Digest since a young child. Short stories. Ten new words to learn and work into your vocabulary. Fits in my purse.,5
35738,Great magazine and really perfect receiving on Kindle.,5
35751,Got this as a gift for my son's wife.  he likes it very much.,3
35762,Love readers digest been a reader good long time.,5
35766,love this magazine and easy ordering.,5
35770,Just wasn't what I thought it would be.  Expecte it to be more Nat Geo style.,1
35771,love it! always delivered in time.,5
35774,"Covers interesting places, but most are out of reach for the average income person and even most above average income families.",2
35798,Disappointed in the content.,3
35819,So many places to see and the pictures and recommendations are fantastic! Nat Geo continues it tradition of excellence in the Traveler edition of their magazine! Thanks Nat Geo!!,4
35822,I was mostly interested in the article about Ireland and it was not very long but fairly good the rest of the articles did not grab me.,3
35832,too heavy on joke pages and ads & not enough substance articles as there were 20-25 years ago.,1
35833,"Miss the old readers digest where the content was not based on PC nonsense. Sorry, nothing against modern tv host but i miss mark twain quotes.",1
35838,Exactly how I remember readers digest great informative and funny,5
35845,"really after having some no shows, think i prefer magazines in there paper form, I like all the photos. thankyou",1
35848,I didn't really want to read them. Daydreaming over the pictures was just enough..it's an ok mag. Just not my kinda thing.,2
35851,"Lot of short stories on many topics. Not much I was interested in, so I downgraded my rating",2
35878,My mom loves Reader's Digest .,5
35880,"As a fan of National Geographic, I had high hopes for this magazine. There are a few interesting articles in each issue, but the reader is overwhelmed by ads.",2
35881,"National Geographic Traveler is a great magazine for arm-chair travelers or for tips I can use when I travel. Places and prices are within reach, unlike some travel magazines.",5
35887,I was disappointed about the contenance of this magazine. Did not find anything new or exiting. No practical information found.,2
35895,"great magazine, great price.",5
35903,"Can't beat the stories and photographs in this National Geographic publication, if you love National Geo, you'll like this magazine at a great price.",5
35904,I just love those National Geographic magazines.  Traveler provides so many great images and descriptions for the traveler.  I use it for planning all of my vacations.,5
35909,Look forward to the arrival of the magazines,4
35915,"I could do without all of the sappy-tear-jerker stories, otherwise good.",3
35921,The National Geographic Traveler was a Christmas gift and was a gift my daughter wanted.  It is being shipped timely.,5
35928,"I have not yet received any!
please advise as to when it may
arrive, please am looking forward
to sharing",1
35944,"Every article, story, and feature is interesting and well written. This magazine is WELL READ, and I never have trouble ""passing it along"".",5
35977,"mustang magazine was bought for a mechanic and mustang enthusiast. He seems to enjoy the magazine and the information in it, so seems good to me.",4
36020,I've always loved Readers digest. I'm glad I've got a new subscription.,5
36029,Have always loved this magazine!,5
36033,I only got this because they used to have a vocabulary list...  I'm so dissatisfied that that's no longer apart of the magazine... But if read some cool articles...,3
36040,"I love readers digest, it is my favorite magazine!  The price was excellent 2 years for $15",5
36042,Enjoy stories and vocabulary challenge.,3
36047,Says not compatible with my Kindle and downloading to my iPad is not an option. How do we I read it?,1
36049,A great publication. Enough said !,5
36061,"My prime reading is worthless to me since I can only download to my Kindle.  Also, it would not open on my Kindle.  Boo.  Hiss.",1
36063,Very irritating that this e magazine is unable to download to an iPad.,1
36066,A great price.  Reader's Digest never disappoints. I have been enjoying it for over 30 years.,5
36075,I ordered this subscription out of nostalgy for my late father. When I was a very young fellow I also used to read what I consider was a better version of this popular magazine.,3
36076,Not nearly as good as it used to be.  I would say it has about half the content it once had.,3
36080,Love this trial offer on a great classic magazine! Great price and a interesting variety of timely articles to read!,5
36097,"Apparently I'm not allowed to tell you specifically WHY this product is terrible and you should not order it, but please rest assured it's AWFUL and you would regret ordering it.",1
36100,My mother and I read it cover to cover.  Worth it!,5
36107,Not the quality of magazine it was years ago.,3
36116,Solid magazine.,3
36117,My husband says this is the best written sports publication on the market.,5
36120,Great reading!,5
36122,Always been one of my fav magazines!!,5
36123,Best mag for sitting backhand enjoying! Informed reading for everyone,5
36125,Needs provememt,1
36127,"Always a favorite, now I can get all the articles, news, and humor I want! Great!!",5
36128,"It's not as thick as years ago, but still enjoyable.",4
36130,my Son loves this magazine ...,5
36136,My boys love getting this magazine!,5
36139,ok magazine,3
36150,Thanks for making this available to be sent to a Federal prison.  Much appreciated.,3
36162,Enjoying the digest.  It is still the same.,4
36172,Great Magazine. But for some reason only gets to our mail ox about 1/2 the time......,3
36203,Love ESPN!,5
36217,Good magazine for beadwork.,3
36220,i love this magazine.  Has beautiful projects for the intermediate beader.  Uses a variety of specialty beads.,5
36227,"Pro: Was only $5 for a year.

Con:  Not family friendly enough for a waiting room in my opinion and too much liberal clap trap.",3
36241,Not like old RD- now has lots of lightweight original content. Sort of a disappointment- but it's my link to what got me started reading when I was little.,3
36246,Why is it soooooo big??  Good articles though.,4
36254,I am very happy to subscribe to Readers Digest again- great price,5
36255,I LOVE RD!,5
36259,Love this for quick reading. My sons have always loved to read these. Always has interesting stories & funny jokes. Love Reader's Digest!,5
36267,"One of my favorite magazines...love, love, love it!!",5
36284,How can you not like Reader's Digest?!  Love their format and stories as I have for decades!,5
36286,"I have to cancel this version and switch to the large print as a gift and for myself, love it though.",3
36287,good deal -,4
36289,It's interesting,4
36305,love this book,5
36308,"I couldn't believe Amazon sold Readers Digest! And ""The Price Was Right""!!!
Thank You for all your wonderful assortment of merchandise!",5
36322,worst mag i ever sub'ed to. all ad's and stuff i don't care about!,1
36323,each issue has huge ad promotion for lawyers or doctors also gives dates of events that have passed useless information classifieds are always the same pretty boring!,2
36328,Love Readers Digest as always. However my first issue was very late in arriving.,4
36340,We like the Magazine  But  we don't want the auto renewal,2
36343,"It takes almost 10 weeks for this to activate which is a long time. I was advised end of June.
Excellent price if you can wait that long.",2
36345,"This magazine might be good for children, but it is too rudimentary for an adult sports fan to enjoy. ESPN.com has better information.",2
36352,"This sounds like a great deal for the cost, but I have not received one magazine.  Hope to see them soon!",1
36365,"The iOS app was very disappointing and that was how I wanted to read the magazine.  The print edition is good, albeit oversized.",2
36366,"so, i stopped my subscription and give to my guy friends. they love it, too. when time permits i borrow their copy without feeling like i am wasting my money.",4
36367,I like espn so I buy this mag I didn't give it a 5 star because the mag is way to large ..,4
36368,It's not like it used to be back 20 years ago. I only got one issue and found it uninteresting,1
36370,Physical quality of magazine is a great disappointment.,3
36379,"Was a gift for a sports guy. Easy, cheap fun. Not always the same old articles you get elsewhere. He likes it of course.",3
36384,I did not know I was signing up for auto-renewal and do not want the magazine anymore or the auto-renewal.  This was very misleading and I am not happy about it.,1
36395,Great deal! Mom loves it!,5
36398,"I got this mag for the man in my life thinking it was about sports. But with this cover I'm not happy. If ur a porn mag, say so. Don't cover it up. Be truthful in advertising.",1
36399,"I did not realize it was ""Auto- Renewal""  Watch your bank account for the following year.  They were nice and stopped the subscription.  I had 3 bought .",3
36415,"My favorite magazine of all time ..
thank you",5
36416,Too much advertising,4
36418,"this was a fathers day gift... guess he likes it and enjoys the fact, articles and pictures! Would recommend to anyone",4
36445,This book contains tooooo much ads. even the ads. is more than the articles. I really do not like this. I think is must why it is that cheap.,2
36446,too much glitz and ads...not enough score and articles! put in all scored from the previous month. glad i only paid 5 bucks for this script!,3
36457,Love readers digest. The perfect mix of humor and information.,5
36458,ESPN will make you put in a credit card number to get access to the insider service even after you get your first magazine.,1
36459,I got this subscription for my husband since he's such a sports buff but its pretty much the same as the channel.,3
36476,I think this was my oops.... it took forever for first one to arrive....although I think it was stated....,3
36483,My son loves this magazine!  He looks forward to each issue. ESPN is a great magaine for men. Keep up the good articles!!!,5
36484,"for some reason i was subscribed to it, i tried to unsubscribe and it didn't work at all. but oh well",2
36486,Even though this item promises to renew your current subscription you will still be charged by ESPN. I'm still trying to get my money back.,1
36490,"Only reason to buy this is the insider access on ESPN.com.  This goes straight in the trash.  If you have to read it, take some aspirin!",1
36500,"Since 'way back when', I have always always read it cover to cover. Never a disappointment!",5
36504,I cannot provide a good rating as this still has not been received.  I would like to expedite this process to receive these issues ASAP.,1
36514,He enjoys this...  it is like the old holiday 'Sears 'catalog.  loots to dream about .  Not alot of practical info though,4
36545,Love it !!!!,5
36555,I like this magazine,4
36556,Good magazine if you like sailing.,4
36578,I love this magazine. It has great articles for both new and seasoned sailors. The publication also often features great reviews.,5
36634,very good photos- limited content spread over huge variety of sports.  Shows difficulty print has in focusing content.  Where do you go after reading the one article on baseball?,3
36636,"This has got to be the worst sports magazine out there. The articles aren't worth reading. Avoid this magazine, even if it was free!",1
36662,This was a great deal.  I purchased the magazine subscription around Thanksgiving and the first copy was delivered before Christmas.,5
36670,"I bought this for my husband for his birthday, and we both love it! I am very happy with the purchase!",5
36675,The mighty days for this publication are now clearly behind them. Get a digital version or read online for free most of the articles. Mostly 5-page weathertech floor mat ads now.,2
36678,"Road and Track ain't what it used to be, just like Car and Driver.  It was cheap and I glance through it while spending time in the reading room.  Not many good writers anymore.",3
36718,Not as informative as I had hoped.,3
36725,Have not been receiving regular delivery of subscription.,1
36732,Stop charging me,1
36737,Way better than Car and Driver magazine!,5
36739,This month's (Sep issue) Kindle Road & Track has been  supplanted by an issue of Seventeen magazine.,1
36748,I expected more but it's ok.,3
36757,"As traditional sports fans, sons were a bit disappointed in coverage;  only have 2 issues so will wait and see: price was excellent, very fast delivery, no hidden charges",2
36775,The best monthly car magazine out there. Way less typos than Automobile or Car and Driver.,5
36786,"My 13 year old granddaughter enjoyed the magazine. Unfortunately, she lives in another State and we haven't discussed the magazine after the first issue.",4
36787,exactly as expected.,4
36796,"The magazine is moderately useful if you are into photography, either as a photographer or just someone who appreciates looking at nice photos.",3
36800,"I think its a real good magazine, if I compare with Shutterbug",4
36804,Have read Readers Digest for years...great stories & articles in a condensed formula.,5
36806,"I love readers digest, what can I say",5
36814,very interesting magazine if like motorsports,4
36820,"Great magazine, have issues from the 50's............",5
36830,we love it!,5
36835,"After a hiatus, I subscribed again to American Photo.  The writing and printing are poor quality.  Not the magazine it used to be.",1
36836,not too exciting,2
36838,gave as a gift to Mr Wonderful...he sezs lots of useful information inside and well worth the price,5
36849,"Not as good as Car and Driver and Motor Trend, but good enough to read if you are free and have nothing to do.",3
36850,Great deal on a Great magazine!,5
36856,Not very impressed with my first issue-will wait until the end of my subscription and let you know if it got any better.,2
36859,Wow.  I received my first issue. Little to no content. Find a charity and donate the cost of this subscription.  You'll feel much better.,1
36867,"Ordered as a gift for someone,they like this monthly mag",4
36904,"When I renewed, I was told that I would not get deplucants.
I was mailed both old issues, May  and June .
Not happy.",1
36912,Wished I'd known it was only six issues a year. Better coverage and reading in Pop Photo. Or Petersen's. Or the newspaper.,3
36925,Informative. Not as relevant to me as Dressage Today.,3
36927,Enjoy the articles,3
36930,My daughter LOVES this and gets so excited every time it comes in the mail!! I love that she is getting a magazine the she likes with a Christian focus! Everyone is happy!!,5
36938,Love this magazine and size. We read and then put them in the Airbnb for our guests to enjoy.,5
36940,Great magazine for a great price. I read them cover to cover when they come in. So much better then just getting bills and junk mail. It gives me something to look forward too.,4
36964,"It has changed format, and not for the best. It seems to be aimed more for readers that don't want to read and just skim superficial reports with cutsey graphics.",3
36973,My only complaint is this magazine keeps getting smaller and smaller.,4
36977,Just got my first issue. Very pleased. have always loved Readers Digest so very happy to get it at such a great price.,5
36990,"this was a gift so can not say too much about being satisfied or not, but as far as I know the recipient of the gift is satisfied",3
36992,Christmas present for son and grandson.  My favorite motorheads love the magazine so I keep re-subscribing.  The price is unbeatable.,5
36999,This was a gift and I was told they read and love every issue! I have renewed the subscription again!,5
